division,2020_03,2020_04,2020_05,2020_06,2020_07,2020_08,2020_09,2020_10,2020_11,2020_12,2021_01,2021_02,2021_03,2021_04,2021_05,2021_06,2021_07,2021_08,2021_09,2021_10,2021_11,2021_12,2022_01,2022_02,2022_03,2022_04,2022_05,2022_06,2022_07,2022_08,2022_09,2022_10,2022_11,2022_12,2023_01,2023_02,2023_03,2023_04,2023_05,2023_06,2023_07,2023_08,2023_09,2023_10,2023_11,2023_12,2024_01,2024_02,2024_03,2024_04,2024_05,2024_06,2024_07,2024_08,2024_09,2024_10,2024_11,2024_12,2025_01,2025_02,2025_03
Hawai‘i::Waipāhoehoe,13.261698153209364,3.749659123114982,8.278456388630133,3.9851834240324457,9.751039725991284,5.866793277427235,4.213096867530231,0.03395819690820203,17.15560243690242,5.572474064521232,5.9008246680346605,3.334499569389764,11.836463404720895,8.251136118971457,5.732584246366177,3.0800756533851237,9.099080586728418,8.869625473451562,5.945165438914863,11.706129659817915,3.2188839477951,11.364093175486854,2.1271184485728347,3.6997990989041414,6.287925557156918,13.8459947755554,9.05638412630062,7.080016334628095,8.384238072535856,3.398557647945374,2.8144261432042676,3.8969913993294787,7.7023689604717385,12.695977089777841,2.6014927455357144,13.073970764640748,12.965365260738892,4.71048258555083,5.902129818001265,2.7738607640475608,14.098563607283465,6.116135965182087,2.1616187594470615,1.8870070707409132,8.442005204671682,6.204309452773481,3.222837501757593,7.058828416101308,1.2093254578529247,7.709093126054556,7.203927313651224,4.125074766350007,5.949083635053431,18.23439092818476,5.575985130764905,5.059904392444109,6.406918709135968,1.922200463620026,6.037566074504359,0.7106896004607091,7.713255737441999
Hawai‘i::Waiulili,4.483711484441517,2.510743892899092,2.1006703031682505,0.8335097399772542,3.8614318690999263,1.052980158816474,1.4319971565838456,0.7871495884319709,2.132507737292507,1.3729387611942154,3.263467724769901,0.9580336726620325,3.81664238404937,2.9834086638255166,1.5016421354616587,1.007786961496871,2.8292289333567426,3.043984682335979,1.5338984544447485,2.2808005029240133,0.8893816487502253,4.08556136543015,0.8715288513227974,1.145788462927804,1.776777266187721,3.359601010897464,3.2381790231590526,2.467249540112735,2.2124396106650344,1.0892526016257638,0.7144845359022802,1.9989649137866745,2.086076213884867,4.692990292649883,1.050818125462218,4.688093308951022,4.946058408790061,3.105152553228844,1.8948652897367455,0.7337189493556917,3.032874947951948,1.5395110988586718,0.7372008766406789,0.5506648094769404,3.35702895347681,2.0047093776606655,1.766996407907575,2.123264352832968,0.6568544274248178,2.1664605945751947,2.48727565930122,1.402985586962196,1.8941130934254766,7.478656900018023,1.4123552073687615,1.8921632335667986,2.3343216313257806,0.3429100272222965,3.034025637161377,0.2794047885275995,2.8833965354641444
Hawai‘i::Waiʻaha,6.362719469348244,1.7710245953171813,4.524582823861113,3.8857817352496204,6.213083246618945,3.113980186400336,3.0897947810968818,2.09864818750136,5.162578395583652,2.244705048832761,3.030831599717248,2.1611030755330014,4.501435925791291,2.4396514706249803,3.947739283350918,3.742957898317271,3.1576753215820896,4.560644691588288,2.3240348607962034,0.6449168332778522,0.5770647553969128,4.266641102378325,0.5562893841841016,0.6458091862979713,2.384685899797125,3.2074337471174688,3.452923457054817,5.193824289915956,0.9308358464385575,1.897281937157794,3.4971810435226978,3.4768879623233713,1.3843135182559647,6.132119479665308,1.1727974528538372,4.503115471324607,2.694611671340243,5.442886182629771,5.278010124425408,3.1979320230392947,2.966595280104267,1.9042235381404944,1.0832699683556293,1.241081759309337,2.5393171836348793,1.3197022730991415,2.2649464943340782,1.8608884674968142,1.0481729325368776,1.7572481910881521,4.376659898779927,2.016913915180835,2.10977303566722,5.84556604009308,3.0495703204657514,2.10161031339695,2.964855283022062,0.18638556939918416,5.019515775033188,0.5121664913235907,1.9216280428287136
Hawai‘i::Waiʻaleʻale,9.983049917535647,3.6742182096589704,6.692362653623112,2.166758827717666,6.2196608902825075,2.9739580562353694,3.1350305999281765,0.29879605524031044,7.566977348904023,4.521290060052671,5.070614259682912,2.676196896946159,9.984829925582572,7.177625787235317,3.5519169533245107,2.411277821328341,6.4220243211654084,7.857899037694191,3.896019889537668,6.918481866155034,2.3019847557326027,9.237437486699298,1.7119422225806025,2.743725497612524,4.992445097194882,8.63113328633752,7.387997695653331,5.713512017184508,5.529210524346936,1.8758505175635773,1.9066070926826189,4.03646465463064,6.202081102694723,9.407516060598,2.1182484128521364,11.482032829458396,10.828939252367526,3.7856082140980796,4.139817086248404,1.6656025238913865,9.132657048042137,4.119962930527107,1.6099357077303684,1.156653749052325,7.409695505360183,5.393325666032667,1.96183163451499,5.265422787760694,1.4985190759087708,6.140244267397319,3.7784733744879233,3.284932112384284,3.948694827024367,15.433239203154928,3.909117444369813,4.376689604836136,5.513777033677379,1.2993811952177325,4.552944172796074,0.6440731940763661,6.573028856704885
Hawai‘i::Waiʻāpuka,15.904738058255415,6.162907758097011,10.831778218427043,8.10470701202633,13.983930452602117,9.174291655773253,6.168538491556964,0.012036097331309883,33.05755134642594,7.388780849186455,7.153027151513288,4.726060882328063,15.08838803749385,11.137709730253446,7.607586477685163,4.927389790692668,13.150658795214076,11.65093970111036,8.955909548781989,21.082400825079972,4.630000497412494,14.60046362689161,2.4032612297478626,4.534083689291647,8.688926396407481,20.782009335014767,10.90051605945497,11.640390711506521,10.859036182794046,5.507106630820928,4.60817532276544,4.408180356964352,10.911102294921875,17.850054643285556,3.3264208215428153,17.787425123800443,16.210059218519316,7.551205252099225,8.568385567252092,5.6756531722902315,13.796247347133367,8.892341673843504,3.256537369855746,2.90964381901298,12.000458484559548,7.33347194401298,4.726929852342981,9.880274975393702,1.323914715624231,11.741574505182703,12.415723425196852,6.791424488458108,7.679525660717582,22.87426325279897,7.832079909917877,7.04892916942206,10.60798705093504,2.6909745584322713,7.817641130582555,0.9268492601049229,9.476717250553643
Hawai‘i::Āhole,23.668674258735237,4.389175955704817,9.581808255413387,6.420160729115404,10.468877356822096,8.212179949903113,10.652400940421998,3.019183902289924,24.316632128137304,10.935546394408219,21.590513694943407,12.241601418322466,27.406630628690948,13.963584599532481,10.062571848471334,5.508230614849902,15.73612243171752,15.085020290585016,14.131741260919046,17.48516172874631,5.563761192982591,23.602184385765256,3.068794490784172,5.972830704816683,10.394585076279528,17.33365637110913,21.744999923105315,9.776941734974779,12.557180810162402,5.614580770177166,6.656993355338029,9.717094841904528,14.57914337398499,9.356588528850887,2.175362204003522,37.15822234867126,18.83715772253322,10.472044456662156,12.64414869894193,7.081349891001785,15.123778816283219,10.102147380198081,5.830747949795461,3.015295314037894,18.354936734897883,9.145243487020178,2.8274130633496863,10.728126585952879,6.57921378068098,13.74735914816068,14.419810377706694,8.987659844826526,10.673145684670276,24.737983763687254,12.540945218304012,11.369514765701895,20.56423157218873,4.357753062811423,5.083795983021654,2.470371516670768,12.900402639794539
Hawai‘i::ʻĀʻāmanu,15.05898096966395,11.528567473987627,5.708726297213337,1.9504965062350605,6.787658622750281,3.0043055531144542,3.2638058914510686,2.608176404096949,11.82017408956693,5.78752927490509,11.818498883928573,6.440179779773622,16.501143533816087,9.409156344470613,5.173123234168483,2.118905306666989,6.462858219382733,7.261111556612064,5.7131851591060885,10.756674595973356,2.7375388386815422,15.270729708591114,2.198334598433985,3.1362424148885686,7.146042093249086,10.812232379033675,9.757953382047948,4.272487713327827,4.471574231931946,2.411776050271548,2.7186620517039866,5.735813479857987,7.933616681093574,8.396849487442,2.193591157550619,19.32007797121063,13.331088740860519,9.256984509016451,7.679207182842379,1.828544968561059,6.260884717291198,3.947972232230737,1.9420442699179206,1.5127587506151576,12.676445839777841,5.593547327580147,2.0402552601457047,6.344701297103488,4.126741733272111,7.470626230314961,5.990229157146373,2.8648597880343085,4.056606571639483,17.16140523938414,5.184690735069249,4.779209613263674,10.17093413860377,1.5897282706605034,5.010751181431911,1.1038247484994552,8.460816253559125
Hawai‘i::ʻŌpeʻa,24.242387721929894,3.760402963639461,9.491115410641278,6.6717318575863125,10.272897758460783,7.8456874503142044,12.457126776858724,3.3328529880091615,24.38327948733722,10.544522318386583,21.5153132807768,11.833490178774227,27.483035849485162,12.598460686705028,10.435694157896728,5.752029280313068,15.852124718447154,15.814755380261964,14.615068164180801,16.510523629145215,5.603857658474031,22.898731474295882,2.874575452613946,5.975938470056026,10.428109680212751,15.731173815112053,20.986717034657026,10.46344796359214,11.863165612223654,5.960295577254316,8.08158999280739,9.923208827036644,14.420838104747123,8.511602816474864,2.179426427756852,38.12599371592974,17.874895600677622,10.4750509279414,14.129841999167171,7.509411465825637,14.035542497917929,9.806664580651878,6.196894608144685,3.602950005441778,17.226358433335857,9.110504464623714,2.7900005412202833,10.081427035224864,6.429188276044822,12.59537898432768,15.382119264839492,8.909688079667626,10.540804756113719,26.038918174591156,13.199413352702908,11.508915495107132,20.18006960743489,4.3190476563683,5.3448955829326925,2.3868553859403394,12.584211510069656
Honuaʻula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaaukuu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaho‘olawe::Ahupū,0.7145712753551866,1.8581929949610578,0.612509461389507,0.6745157473628467,0.9095564714566929,0.07933905319741474,0.44793661470814794,1.073843637666895,0.670832868064768,0.2906632258523943,1.4830560889892161,0.7232165782266348,2.387211711796046,0.7147221393839867,0.15592332296035177,0.2601086003696294,0.16870580018280878,0.16050879541466964,0.3138236542427144,0.14060159726977062,0.3522202838818042,3.664279811066416,0.2793682115366099,0.46514196764806576,0.8128682586763951,0.4269546879680546,0.44186636439254534,0.9446879814275934,0.1164546393238082,0.25264062199107756,0.7260302550496406,1.101671155533208,0.05146259332674492,1.8681745937286032,3.2597228314361524,2.231152109722698,1.0372145201236733,2.261893267502568,0.413768712154442,1.090539563318427,0.42964048558659285,0.1396650492594039,0.35177149473906627,0.3149580597999936,1.3478082005841323,0.31138490169516003,4.405142382210716,0.6067681030148065,0.07079678502486039,0.994426472633516,0.5331238064607584,0.7152768676716023,0.3335484573588883,0.857388693271782,0.39027358293125214,0.7501389119201473,0.6409209191656324,0.21358898754439834,3.475467586549983,0.5003227905148067,0.36156407466941975
Kaho‘olawe::Ahupūiki,0.5962226932158853,1.5732440922307305,0.5221124423219317,0.6083365161148686,0.7304946578652116,0.06466398243958195,0.3856514041533853,0.95771492487742,0.6409009302281614,0.24727119545556647,1.6365338853007838,0.8133298982337644,1.9528847922912305,0.6278985857162691,0.13927506839041506,0.24157726307407174,0.13556271733330363,0.1751715928705788,0.31797775426179975,0.18235409215877385,0.3348477603400072,3.336341867279492,0.269611350099949,0.4599908840998158,0.5771536049639259,0.3609405431600696,0.3962041855822889,0.8351104941351225,0.12326567432899864,0.21445929862029772,0.6512994813770949,0.9843694268989742,0.020832003071448852,1.723275146396193,3.1603313441360257,2.208044990022033,0.8453707318511613,1.9119514234405477,0.3832129519996569,0.9380255645904068,0.3452344069218762,0.11744323875969015,0.30046465906166475,0.2810864047939392,1.2941603883449668,0.28022153799669736,4.200949233141299,0.6279995099903832,0.057910527055218576,0.8402408334480875,0.47739218659701654,0.6258778515935401,0.2680212306225394,0.7209333945998203,0.3344603107730441,0.6721827815587075,0.6208785066092746,0.1912150141528548,3.3530869194945097,0.4943329587127745,0.2961923744881213
Kaho‘olawe::Hakioawa,1.0754087800612988,1.7140879770184405,0.625032227919465,0.6783140959039557,0.8515044614748583,0.09284621535102876,0.45409004243229656,1.407401724069303,0.6704707673546781,0.4036622535525345,1.758964506770351,0.7389032205755703,3.3825480048995487,0.6715192348662214,0.1642124693721685,0.27470562622579175,0.15757530251273738,0.2048927437878141,0.37032469713671334,0.19741674991270192,0.35039314245283193,4.689593683961036,0.31393933704794974,0.45798287120004566,1.0693839966781498,0.39262062203503145,0.46059665441402636,0.9527892501004155,0.12319652279972645,0.28463599526147815,0.7926914768121817,1.3106453115048926,0.149822897688003,2.4117333826062413,3.593215412318348,2.188165619617372,1.5056565935383135,2.0841321993779673,0.4041211833662322,1.2081005949839336,0.40135124316089626,0.15457814134012057,0.3740375866874494,0.3780175580532256,1.316838160661041,0.3845530055418452,5.168693369326077,0.5102404779502229,0.10035781188936574,0.9176288726651155,0.5566256418444593,0.7159770136908726,0.3115423502001071,0.949587448706722,0.4014584928709581,0.8710560659503097,0.5930663723258743,0.25701654459823886,3.920810517474091,0.49779212601817613,0.5055140698049951
Kaho‘olawe::Honokanaiʻa,0.49711433078398687,1.03499245647447,0.4509425052162844,0.47501603411111,0.4361214469947674,0.05622058287897467,0.34404219489915183,0.7764431013854853,0.6076550502859854,0.18691379081852352,2.003472775829082,1.0576524570519645,1.4907033148827937,0.4349296774566126,0.1291652693542353,0.20357507420337106,0.08103900451513035,0.24262090061095182,0.3337565499755821,0.2371040747592098,0.3088146947155462,3.057704988676081,0.26076613372111274,0.4598028031878968,0.3292926369651269,0.23738446083173056,0.37081579140637555,0.629717645855094,0.10628173229837273,0.20510860334614286,0.6261446911595594,0.7880816121739666,0.0,1.6098113184896252,3.0804489456954043,2.1978786247212962,0.6428995918618432,1.2573966017570908,0.3825665547038205,0.6853635047153703,0.20637989120814418,0.11025052543393711,0.2656509323402097,0.22484040233496205,1.1979625026991605,0.24358166733413347,4.010466229737466,0.7305350128178733,0.04420612549141981,0.5511175465511008,0.4490470119980818,0.4644120216522879,0.16022231175396462,0.6767500249515408,0.2978481051815719,0.5436637641800076,0.5806301974529969,0.17048549636774618,3.2425525535940265,0.48938013782038414,0.22633940733343044
Kaho‘olawe::Honokoʻa,0.5601760984405758,1.0727946364034817,0.4302345335952879,0.39671085387703003,0.39950150016724595,0.04314036632147361,0.2551397789181687,0.8321792722687009,0.6114525982714075,0.22410156970887674,2.0344870259442667,1.056317427026944,1.6809949499415602,0.4507104468157911,0.12331442945585477,0.17050555371862697,0.07420068275271438,0.18338565375861224,0.24785234045794632,0.250744316521592,0.30887075108805984,3.4643838236651088,0.26569606750968877,0.46009523286594184,0.3720425883616049,0.24596654336283527,0.3531104560912125,0.5274521835207001,0.09718448909248895,0.15570810272937685,0.4645762405996248,0.8367256705216537,0.0,1.8236324280265748,3.1332714651513287,2.207075224148007,0.7253733357106606,1.302857646791954,0.3647486769308256,0.575357512226255,0.1889649038239727,0.0837154613705132,0.19727980245755414,0.23874610240065208,1.2079948365218998,0.2858760863777221,4.091255728654036,0.6887127132866327,0.049848744249719336,0.5717927827609806,0.4258995957261934,0.38940204410102425,0.1467022632989358,0.5138731828824742,0.220785321213129,0.5749404787078617,0.5851356326125738,0.19176499674639366,3.3038899579386074,0.4924469294510489,0.25520207562784514
Kaho‘olawe::Kamōhio,0.745958877665934,1.8481362756856554,0.7235059834443385,0.5998669957822086,0.8998517961088837,0.09139333564379061,0.5165296093599041,0.9927049587731269,0.6576481623774214,0.3097540813623134,0.9943362582876432,0.47004774523083126,2.577300387058596,0.668493969003611,0.16414585761255496,0.2245575860758161,0.1669696144283489,0.10752442827386434,0.24306734266687,0.03728244553544741,0.34711852971323853,3.7127641025795857,0.2500363362767801,0.3936369836828535,1.0708475313315178,0.4272427325559454,0.4645714461069212,0.8779746095636987,0.06282457930587593,0.2799208010690154,0.7718585289697659,1.0528005138640646,0.02656340973370663,1.8433774145874595,2.912669243786532,1.8781760335400466,1.1203687699265736,2.263487988201053,0.422251329900654,1.0442989337018744,0.4252183502419871,0.1570777087780331,0.4052847004484989,0.3012963736277837,1.296846317810734,0.31792260847151105,4.0012361646176515,0.527379779641533,0.0764595652011263,0.9930757515488383,0.5642235967238902,0.6817519925630102,0.33011584113539205,0.9642573454709313,0.45357845456212864,0.7237048835767295,0.6190476201708252,0.22715036399490818,3.111036538467345,0.4187392359234608,0.3903617949181954
Kaho‘olawe::Kaukamaka,0.7691659072282989,1.6690623908591569,0.709516095545863,0.5525233486990412,0.8120798077533655,0.09352817976265836,0.49649049401858575,0.9934476271540434,0.6424735420271622,0.33891611484394846,0.9008750305098266,0.39325647254810137,2.5998161224838072,0.6003624235642026,0.15638722058083765,0.20947404764072225,0.15062854893776195,0.09618399195904838,0.2154778598497627,0.022609997498132205,0.3326073400193676,3.8659125365125733,0.2371294691625028,0.34346348203194454,1.1103515004881572,0.38837323371668225,0.4405024428945343,0.8236026933479649,0.048150015809919317,0.2775906462762633,0.7386567007020732,1.0317714885918055,0.053625952207348754,1.9118793730751524,2.7416018601568455,1.633920899677737,1.1369391555921784,2.0579102864748697,0.3873144202587233,1.0078121279289434,0.38359987211917784,0.1559209399699317,0.39317841514101004,0.2963916099340988,1.2210689948723648,0.3295568999585265,3.8972449502516193,0.4385799207389431,0.07720871688691619,0.902342075680245,0.5366314187218219,0.6438364848165243,0.29780790228694715,0.9571783730969807,0.4430168680894003,0.7123141474066153,0.577075038732597,0.2344827455768193,2.952716838050864,0.3634613323914148,0.39306694885362425
Kaho‘olawe::Kaukamoku,0.7546652646202429,1.7905098752835074,0.5781258636721871,0.6652914219409736,0.8683108031906169,0.07418564488786303,0.41664810467974367,1.1233832892470472,0.6719189219097698,0.30184928513574477,1.635424857622247,0.7842532807284536,2.4857321354701587,0.6982721374226151,0.1503200894496926,0.26069514870874877,0.1609846300340387,0.1653754802295964,0.31550624089522356,0.16798542444528844,0.35237062552823306,3.784198075359466,0.29275586177099383,0.4808348634261241,0.8041040197866742,0.41076646226053437,0.42541430772718036,0.9270162037160861,0.12384471481934431,0.23628287972155657,0.6916756321411761,1.1307486020769144,0.07434105364329247,1.939734041343932,3.409571906114487,2.309216624809212,1.0823727209084004,2.1763460916103217,0.39701899504887384,1.0749875575484282,0.4099791623761661,0.13003256907817315,0.3288468767162003,0.32344627880987536,1.352229254928392,0.3205386985318242,4.623902523393816,0.60988615463276,0.07371407290864287,0.9578465844049556,0.512126890829161,0.6992043461767518,0.3182829469765456,0.7983043913997419,0.36278738274117744,0.7659308235353903,0.6380335098122076,0.21693425459852506,3.642719098589239,0.5192599524567963,0.3761080287300832
Kaho‘olawe::Kaulana,0.9548615688175697,1.8559548342589989,0.6118343788569398,0.6909149936580193,0.9098279066435057,0.07916882818541725,0.4264010913430743,1.3008072477268466,0.6885758848015092,0.35502695646930854,1.843518949779715,0.8336647128093364,3.087115026149075,0.7256141017040839,0.16027873224831274,0.2751252925659683,0.16851859276867737,0.17676283964260325,0.3339518625845598,0.19457696572108174,0.36222385653941697,4.285645324607862,0.3251053121533637,0.506087251788839,0.9785257555696163,0.42491427005462207,0.45172625669105815,0.965484783152106,0.13296897076708186,0.24751579056768297,0.7227821192761061,1.2625867750417916,0.12307717135333669,2.2012212767837616,3.760724977737158,2.4307599977737158,1.354679145331443,2.2523274068280528,0.4107930341104823,1.154182127990837,0.4291776150051556,0.1357005247696089,0.34193693317632173,0.3619989319572358,1.3833225680774277,0.3599495131467942,5.201002706692914,0.5993147722379429,0.09152849500379837,0.9929058245160761,0.5429407841353815,0.7276586764545057,0.3331783386695804,0.8332804682373689,0.3720087052106768,0.8452454490551963,0.6379768172289012,0.24063281991484464,4.049039768466442,0.5501422612700757,0.46528306428737426
Kaho‘olawe::Keālia Luna,1.0327000827167112,1.3733467985996382,0.49948779214487843,0.59151373778473,0.6329876070483865,0.06447061510804802,0.34230746085785907,1.3479330193741652,0.6157347053725218,0.36028652813356826,2.062849939472898,0.8282190071852591,3.148969171822272,0.5538842594931982,0.13744580598193964,0.253527011592423,0.11698914861518164,0.1837427677802482,0.3267747773898868,0.2587356610292793,0.32755485938021783,4.259130008040987,0.3174452894315945,0.44048202051220653,0.8538193590059056,0.3113650953809912,0.38512007860284553,0.8201866879372012,0.11876236064898016,0.2014275369547618,0.6376340713758436,1.206161275891539,0.17367601126465942,2.2198558416892227,3.629685220621836,2.113015482744833,1.4090966481057543,1.654335596966395,0.3400030876305562,1.0477963287731122,0.298020413273231,0.10781442622902424,0.28605048112043246,0.34770500002883553,1.2485340234265152,0.34618004368716604,5.178880380430962,0.4697849458194557,0.09321193459063468,0.731335136834092,0.4609377231318986,0.6123346043383981,0.2312993842383472,0.6626585283483242,0.29720087555583874,0.7831189012902928,0.5475949007426929,0.22445927588824346,3.967229544915284,0.48589760058374054,0.4685306870897119
Kaho‘olawe::Kuheeia,0.8350179076507649,1.518673333596057,0.5129460212126805,0.5922506737896777,0.690752064462096,0.05742216360537712,0.32774156785699643,1.1760899901702961,0.6519588961063095,0.3086483572411725,1.9612249739839651,0.8900508730430303,2.6638257284489835,0.608204718962742,0.13879949965189137,0.24190176816124306,0.12793611040891312,0.15711166101490734,0.28570475540761875,0.22307909066908632,0.3433986723892332,3.842725778815002,0.3152850794354136,0.49131959129193326,0.7630935929265861,0.34677480462342114,0.3917980194091797,0.8176587322565515,0.12162921935554565,0.18373797258992836,0.5729977665297942,1.1358672615111345,0.11822465210761925,1.9911630385191108,3.657851331815945,2.3662382911822304,1.1657520604571647,1.83779098230397,0.363386209242613,0.9571233634247868,0.3258211281043025,0.10009315070204848,0.26152523170931763,0.3252561574220032,1.32605465065463,0.32300083030240123,4.98825553833969,0.5874207263856422,0.07895446512017039,0.8113063101380517,0.4684462259447794,0.6130692589627164,0.2529426634781004,0.6146222212183194,0.2837531522815935,0.7582514805430816,0.6120542591325255,0.21253097714401606,3.9249538311495247,0.5359488459709748,0.40201535062214205
Kaho‘olawe::Kānaloa,0.6492360872508361,1.7171342738741118,0.6364036224523477,0.6347216293621167,0.8299355885106587,0.08365614253498896,0.4855302332397094,0.9347841484920141,0.6490696774624304,0.2661417455681155,1.2233180913063746,0.6140737263114358,2.214369534850922,0.6492308124629905,0.1578706492612109,0.2394573166980747,0.15404758071191227,0.15193298664145521,0.31236527801117087,0.09580688984505033,0.3432798718346897,3.4355935744550603,0.25135063482501524,0.4286867359919139,0.804794386738005,0.3954826498083509,0.4486394220045332,0.8935839918769206,0.09151835057274663,0.26723849117874177,0.7664372235542299,0.9903536867938192,0.014156766221996582,1.7380926079576373,2.942436076135491,2.0486108506277607,0.9596848980839096,2.095036798170332,0.4214743818167451,1.0255907543581158,0.3923097281654103,0.14839562599900577,0.3787104655041691,0.28299158647113665,1.3011703652385012,0.2888845989885911,3.9572652474033356,0.6000795578668139,0.06567602693008161,0.9192804920559664,0.54377975449215,0.679567094176109,0.30456767635639725,0.9109358558290923,0.42330086502144554,0.6802593026314737,0.6253379771471498,0.20562971151864876,3.126407860412266,0.45700902556054357,0.33571141087118306
Kaho‘olawe::Lae ʻO Kākā,0.7546880126312338,1.363459869945456,0.7011907782767388,0.44022219199833906,0.5988250091632833,0.08173025937218054,0.47068498266024855,0.8443533028830381,0.6333824818528544,0.31454672024944635,0.9194742838541667,0.379866111935593,2.563110031167979,0.4888205540774688,0.1492177207326013,0.1695109690268209,0.11113268434219162,0.079667899865178,0.19374789340602444,0.014423153844718232,0.32864073505551794,3.627490106217192,0.24665391977064882,0.33767315721887303,1.1084185422561925,0.3182396675970924,0.4206522543599287,0.667849563238189,0.03263236719166513,0.24125931707267062,0.6910542966186844,0.8932376571214731,0.02804009244823706,1.789805815288714,2.858625917609908,1.603545742084974,1.1176699340499918,1.6860367582226052,0.368862442457144,0.8119537273416996,0.2830157342545317,0.13582021357819166,0.37013464900139437,0.25641748223091987,1.1957384645156661,0.3066508776246719,4.05528151144193,0.4499130449270013,0.07611321276567114,0.7385261916113025,0.5130224353059384,0.5262451171875,0.21972059515204642,0.8337299016516979,0.41990249113147965,0.6210602687725558,0.5687985958389723,0.22237942913385828,3.0702599552985568,0.3550183554021079,0.3880757809936844
Kaho‘olawe::Laepakī,0.5256509769271552,0.9487516940612571,0.41622330010425973,0.391702219228174,0.3694375663117567,0.042324597228414314,0.25962103128297753,0.7918328292107214,0.6002431814232588,0.2063710283696995,2.046844955581825,1.0977787464041826,1.532160488561876,0.4007345453970366,0.12088112034129192,0.17073066389999061,0.06863678050356666,0.1942335838369275,0.25505265958104606,0.2524643507916506,0.2999404274282232,3.3451039013667914,0.25783362622016803,0.4549405172047498,0.3221538750244161,0.21752604668728187,0.3468936994793992,0.5169748089048168,0.09439534805784638,0.1567669334383752,0.47830718689435525,0.7907634877241203,0.0,1.765996036673533,3.0450434003115108,2.1793939525580406,0.6608490255303038,1.1522090852100921,0.36490149830482893,0.5614948497208327,0.1747954670741715,0.08403688584532151,0.20051000102579097,0.22561049227184635,1.1724704383536104,0.273986960088329,3.9630922159113973,0.7082321051798798,0.04543538855716716,0.5053441905193451,0.41917576864561346,0.3805792197187145,0.1357018648586216,0.5158438327608775,0.22467819376128847,0.5445738571864346,0.5684513414396715,0.18457288391375873,3.2060902017462864,0.485721231716505,0.23262958478614085
Kaho‘olawe::Makaʻalae,0.5614439695676267,1.2438650756207763,0.4461839075045338,0.4639973635416021,0.503781886470023,0.048227669087174116,0.2870111904774591,0.8716363721789944,0.6199293404446184,0.22972919114783544,1.9078801975963329,0.965605764219341,1.7477703265953408,0.5149994284363569,0.12495200893722101,0.19383785898919456,0.093534210505921,0.17758541803704703,0.2682521038870203,0.2309803948221178,0.31783290373221373,3.3633190313255628,0.26772793718927285,0.45880152307179617,0.4270042841843496,0.2851955374320905,0.3568473445540641,0.6241041315090443,0.10964453630567418,0.16825786947472332,0.509984282908019,0.8842109993790301,0.0022829212356880527,1.7605437749938,3.1503280194060395,2.202666417051584,0.7549273448156272,1.5106637488665604,0.3592076178292982,0.6870506807419865,0.23820115389254218,0.09101301466763091,0.2224706848095337,0.25234932183731557,1.2395971935498558,0.27927133552021016,4.136780568483013,0.6593557278911434,0.05182828541926615,0.663475648240359,0.42983659697788146,0.46310751190838323,0.18492660886688964,0.5586745499662874,0.24843616947976085,0.6058050885633022,0.5983919792546617,0.1880016772728858,3.3292692171321847,0.49220575491932234,0.26526895338946926
Kaho‘olawe::Moaʻula Iki,0.7469935835362645,1.5767719186973936,0.5142059036159594,0.6053297512563001,0.7314939185584527,0.061094914316451324,0.3521239637778306,1.107201101078859,0.6543402939816386,0.2912039009734337,1.7980675305033262,0.8477587651986322,2.4192923991990227,0.626909689446231,0.13739702658196232,0.24276787257861288,0.13557728237345787,0.15838325784286014,0.2928934710976743,0.19927359132251435,0.34330297092558926,3.6883278110575617,0.2986025285889136,0.4831111596195781,0.7202213897415066,0.36091386317041557,0.3887445603639187,0.836611770269439,0.12105978541875255,0.19670122381205668,0.6020629700519066,1.096538012357241,0.0884556828586103,1.904750288487646,3.4764895826262556,2.324405352188264,1.0540970349939758,1.9122579607211343,0.3648526028320578,0.9657586310306646,0.34527534445504476,0.1076041062888716,0.27837785922280156,0.3136440155915906,1.3254055134019482,0.31150525787295513,4.702190862153815,0.6025118676340195,0.07172876358550107,0.8427218318859455,0.4662241587456303,0.628167762725275,0.26805000398394013,0.6606399407698802,0.3054604697350474,0.7388323064799416,0.6213916257578104,0.20755868290806154,3.715568416117975,0.5240161490770516,0.36592672546370153
