division_full,date,D4,D3,D2,D1,D0,Near Normal,W0,W1,W2,W3,W4
Kaua‘i::Hulāʻia 2.0,2026-03,,,,,,,,,,,
Kaua‘i::Hāʻeleʻele,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0101010101010102,98.98989898989899,0.0,0.0,0.0
Kaua‘i::Hōʻea,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Kaua‘i::Kalaheo,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,15.593220338983052,84.40677966101696,0.0,0.0,0.0
Kaua‘i::Kalalau,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Kalihikai Center,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Kalihikai East,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Kalihikai West,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Kalihiwai,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Kapaʻa,2026-03,0.0,0.0,0.0,0.0,0.0,47.908232118758434,17.00404858299595,21.727395411605936,9.7165991902834,3.643724696356275,0.0
Kaua‘i::Kapilimao,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Kaua‘i::Kauapea,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Kauhao,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,70.1657458563536,29.83425414364641,0.0,0.0,0.0
Kaua‘i::Kaumakani,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Kaua‘i::Kawailoa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.90804597701149,66.0919540229885
Kaua‘i::Kaʻawaloa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Kaua‘i::Kaʻulaʻula,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Kaua‘i::Kilauea,2026-03,0.0,0.0,0.0,0.0,0.0,99.65277777777779,0.3472222222222222,0.0,0.0,0.0,0.0
Kaua‘i::Kipu Kai,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Kaua‘i::Kukamahu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Kaua‘i::Kulihaili,2026-03,0.0,0.0,0.0,0.0,0.0,97.87234042553192,2.127659574468085,0.0,0.0,0.0,0.0
Kaua‘i::Kumukumu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6363636363636362,65.45454545454545,30.909090909090907,0.0
Kaua‘i::Kāʻaweiki,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,71.42857142857143,0.0,0.0,0.0
Kaua‘i::Lawai,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Kaua‘i::Lihue Airport,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Kaua‘i::Limahuli,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Lumahaʻi,2026-03,0.0,0.0,0.0,0.0,0.0,10.534591194968554,86.47798742138365,2.9874213836477987,0.0,0.0,0.0
Kaua‘i::Mahaulepu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.28571428571429,47.5,23.214285714285715
Kaua‘i::Mahinauli,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.832061068702295,38.16793893129771,0.0,0.0
Kaua‘i::Manoa,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Maunapuluʻō,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Milolii,2026-03,0.0,0.0,0.0,0.0,0.0,64.3979057591623,35.602094240837694,0.0,0.0,0.0,0.0
Kaua‘i::Moikeha,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.24271844660194,42.71844660194174,32.038834951456316,0.0
Kaua‘i::Moloaa,2026-03,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,52.22929936305732,44.5859872611465,0.0,0.0,0.0
Kaua‘i::Mākaha,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
Kaua‘i::Nahomalu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,4.597701149425287,95.40229885057471,0.0,0.0,0.0
Kaua‘i::Niu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Kaua‘i::Nualolo,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Nākeikianāʻiʻiwi,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Nāwiliwili,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.394366197183098,19.366197183098592,73.23943661971832
Kaua‘i::Papaa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,1.015228426395939,98.98477157360406,0.0,0.0,0.0
Kaua‘i::Paua,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Kaua‘i::Pilaa,2026-03,0.0,0.0,0.0,0.0,0.0,22.413793103448278,77.58620689655173,0.0,0.0,0.0,0.0
Kaua‘i::Puali,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617977528089887,94.3820224719101
Kaua‘i::Puʻukumu,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Pōhakuao,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Wahiawa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,4.672897196261682,86.91588785046729,8.411214953271028,0.0,0.0
Kaua‘i::Waiahuakua,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Waikaea,2026-03,0.0,0.0,0.0,0.0,0.0,10.793650793650794,18.095238095238095,35.87301587301587,19.365079365079367,15.873015873015872,0.0
Kaua‘i::Waikoko,2026-03,0.0,0.0,0.0,0.0,0.0,81.25,18.75,0.0,0.0,0.0,0.0
Kaua‘i::Waikomo 1.0,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.70454545454545,20.3125,2.9829545454545454,0.0
Kaua‘i::Waikomo 2.0,2026-03,,,,,,,,,,,
Kaua‘i::Waileia,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Wailua,2026-03,0.0,0.0,0.0,0.0,0.0,23.37278106508876,19.399830938292475,49.112426035502956,4.353338968723584,3.761622992392223,0.0
Kaua‘i::Waimea,2026-03,0.0,0.0,0.0,0.0,0.0,4.69361147327249,10.14341590612777,81.61668839634942,3.5462842242503263,0.0,0.0
Kaua‘i::Wainiha,2026-03,0.0,0.0,0.0,0.0,0.0,15.749525616698293,48.67172675521822,35.57874762808349,0.0,0.0,0.0
Kaua‘i::Waiolaa,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::Waioli,2026-03,0.0,0.0,0.0,0.0,0.0,99.59839357429718,0.4016064257028112,0.0,0.0,0.0,0.0
Kaua‘i::Waipa,2026-03,0.0,0.0,0.0,0.0,0.0,37.5,62.5,0.0,0.0,0.0,0.0
Kaua‘i::Waipake,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,79.46428571428571,20.535714285714285,0.0,0.0,0.0
Kaua‘i::Waipao,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.40677966101694,35.59322033898305,0.0,0.0
Kaua‘i::ʻAnini,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Kaua‘i::ʻAwaʻawapuhi,2026-03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Lāna‘i::Anapuka,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Halulu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Hauola,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Hawaiʻilānui,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Honopū,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Hāʻua,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Kaa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Kaapahu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.173228346456696,60.82677165354331
Lāna‘i::Kahua,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Kalamaiki,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Kalamanui,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Kapoho,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Kapua,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Kaumalapau,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Kawaiū,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Kuahua,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Kāheʻa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Lapaiki,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Lōpā,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Mahanalua,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Maunalei,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Mānele,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Naha,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Nāhoko,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Paliamanō,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Poaiwa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Puʻumaiʻekahi,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2886597938144329,98.71134020618557
Lāna‘i::Pālāwai Basin,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Ulaʻula,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Wahane,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::Waiopa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Lāna‘i::ʻĀwehi,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Alaalaula,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Alelele,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Anakaluahine,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::E. Wailua Iki,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Hanawana,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Hanawī,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Hanehoi,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Haneoʻo,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Haʻipuaʻena,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Heleleʻikeʻōhā,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Hoalua,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Honanana,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Honokahua,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Honokōhau,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Honokōwai,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Honolewa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Honolua,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Honomanū,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Honomāʻele,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Honopou,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Hoolawa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Hāhālawe,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Hāpapa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.81691708402894,43.18308291597106
Maui::Kaapahu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kahakuloa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kahana,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kahawaihapapa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kahoma,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kailua,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kailua Gulch,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kakipi,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kakiweka,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kalena,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kalepa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kalialinui,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kanaio,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909694555112882,94.09030544488712
Maui::Kapaula,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kapia,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kauaula,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kaukauʻai,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0362694300518136,98.96373056994818
Maui::Kaupakulua,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kaupō,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.224489795918367,23.26530612244898,29.081632653061224,41.42857142857143
Maui::Kawaipapa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kawakoe,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kaʻaiea,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kealiʻi,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Keaʻāiki,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kipapa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.812248186946013,87.18775181305399
Maui::Kopiliula,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kuiaha,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kukuiʻula,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kōlea,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Kūhiwa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Lanikele,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Launiupoko,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35335689045936397,99.64664310954063
Maui::Lelekea,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Makamakaʻole,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Makapipi,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Maliko,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Manawaiiao,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Manawaikeae,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Manawainui,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.614035087719298,70.6140350877193,8.771929824561402
Maui::Manawainui Gulch,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.712121212121213,91.28787878787878
Maui::Moʻoloa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.88235294117646,34.11764705882353
Maui::Moʻomoʻonui,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Nailiilihaele,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Nuanuaaloa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.696335078534034,62.30366492146597
Maui::Nuaʻailua,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Nuʻu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,16.08695652173913,46.30434782608695,33.26086956521739
Maui::Ohia,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Olowalu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,75.2
Maui::Papahawahawa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Paʻakea,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Piʻinaʻau,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Poelua,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Poʻopoʻo,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.714285714285714,89.28571428571429
Maui::Puaʻaluʻu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Puehu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Punalau,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Punaluʻu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Puohokamoa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Pāhihi,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.44927536231884,78.55072463768116
Maui::Pāpalaua,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Pōhākea,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Uaoa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Ukumehame,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.223140495867769,86.77685950413223
Maui::W. Wailua Iki,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Wahikuli,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Waiaaka,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Waiakoa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.566215662156623,78.43378433784338
Maui::Waiehu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Waieli,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Waihee,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Waihole,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Waikamoi,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Waikapu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Wailea,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0
Maui::Wailua,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Wailua Nui,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Waiohonu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Waiohue,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Waiokamilo,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Waioni,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Waipili,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Waipio,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Waiōlaʻi,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::Waiʻōpae,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647,94.11764705882352
Maui::ʻOheʻo,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::ʻOʻopuola,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::ʻĀhihi Kīnaʻu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.267080745341616,62.732919254658384
Maui::ʻĪao,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Maui::ʻŌpelu,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Moloka‘i::Anapuhi,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Moloka‘i::Hakina,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Moloka‘i::Halawa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Moloka‘i::Honomuni,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Moloka‘i::Honoulimaloʻo,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Moloka‘i::Honouliwai,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Moloka‘i::Honowewe,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Moloka‘i::Hāloku,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Moloka‘i::Kaa,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Moloka‘i::Kahananui,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
