year,month,date,division_full,cat_0,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10
2025,7,2025-07,Hawaiʻi::Wailoa,0.0,0.0,0.0,63.748894783377544,36.251105216622456,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Wailoa,0.0,0.0,32.272325375773654,63.2183908045977,4.509283819628647,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Wailoa River,0.0,0.0,0.0,0.0,0.0,38.93602384774134,24.92547580830085,36.11556982343499,0.022930520522815866,0.0,0.0
2024,10,2024-10,Hawaiʻi::Wailoa River,0.0,0.0,0.0,0.0,0.0,24.19169915157074,29.075900022930522,38.385691355193764,8.346709470304976,0.0,0.0
2024,11,2024-11,Hawaiʻi::Wailoa River,0.0,0.0,0.0,0.0,0.0,89.58954368264159,10.410456317358404,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Wailoa River,0.0,0.0,0.0,0.0,36.711763357028204,63.288236642971796,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Wailoa River,0.0,0.0,0.0,0.0,77.5968814492089,22.403118550791103,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Wailoa River,0.0,55.445998624168766,40.953909653749136,3.3478559963311163,0.2522357257509745,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Wailoa River,0.0,0.0,0.0,57.2345792249484,37.124512726438894,5.640908048612704,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Wailoa River,0.0,73.44645723457923,16.14308644806237,8.254987388213712,1.9032332033937172,0.2522357257509745,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Wailoa River,0.0,39.11946801192387,30.566383856913554,21.577619811969733,4.769548268745701,3.966980050447145,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Wailoa River,4.7236872277000685,10.43338683788122,39.440495299243295,36.505388672322866,4.402659940380647,4.471451501949094,0.022930520522815866,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Wailoa River,0.0,0.0,0.0,23.687227700068792,49.896812657647324,25.79683558816785,0.5961935335932126,0.022930520522815866,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Wailoa River,0.0,2.7975235037835358,6.879156156844761,56.20270580142169,24.14583811052511,9.974776427424903,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Wailuku River,0.0,0.0,0.0,0.0,0.0,17.09494184473898,14.777747723379317,57.03723739969344,6.7442070146966,4.34586601749166,0.0
2024,10,2024-10,Hawaiʻi::Wailuku River,0.0,0.0,0.0,0.0,0.0,7.195022991614823,25.912902353259398,54.512667928951394,6.825353890541881,5.545036516094131,0.00901631953836444
2024,11,2024-11,Hawaiʻi::Wailuku River,0.0,0.0,0.0,0.0,0.0,62.311784329636644,37.57100351636462,0.11721215399873772,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Wailuku River,0.0,0.0,0.0,0.0,3.0204670453520874,96.97953295464792,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Wailuku River,0.0,0.0,0.0,0.0,29.67270760075737,67.29780903435217,3.0294833648904516,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Wailuku River,0.0,14.38102966369128,44.143900459832295,27.445676674781357,10.224506356505275,3.8048868451897935,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Wailuku River,0.0,0.0,0.0,23.98340997204941,31.142367685510774,44.874222342439815,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Wailuku River,0.5229465332251375,26.625191596790188,9.836804616355604,13.434316112163014,12.496618880173113,37.08412226129294,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Wailuku River,0.0,8.466324046524209,13.903164728157966,16.499864755206925,9.070417455594626,52.06022901451628,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Wailuku River,0.0,1.0819583446037329,23.162924894058246,18.943287350103688,6.915517085925525,39.52754485618971,9.800739338202145,0.5680281309169597,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Wailuku River,0.0,0.0,0.0,29.05959787214859,23.487512397439364,47.452889730412046,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Wailuku River,0.0,0.0,0.054097917230186636,47.88567306825354,39.25705527003877,12.803173744477506,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Waimaauou,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Waimaauou,0.0,0.0,0.0,0.0,0.0,3.389830508474576,96.61016949152543,0.0,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Waimaauou,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Waimaauou,0.0,0.0,0.0,57.6271186440678,42.3728813559322,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Waimaauou,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Waimaauou,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Waimaauou,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Waimaauou,45.76271186440678,54.23728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Waimaauou,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Waimaauou,0.0,67.79661016949152,32.20338983050847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Waimaauou,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Waimaauou,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Waimaile,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Waimaile,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Waimaile,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Waimaile,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Waimaile,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Waimaile,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Waimaile,0.0,0.0,93.33333333333333,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Waimaile,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Waimaile,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Waimaile,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Waimaile,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Waimaile,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Waimanu,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Waimanu,0.0,0.0,0.0,0.0,0.0,0.0,99.47506561679789,0.5249343832020997,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Waimanu,0.0,0.0,0.0,0.0,47.24409448818898,52.75590551181102,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Waimanu,0.0,0.0,89.501312335958,10.498687664041995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Waimanu,0.0,0.0,96.3254593175853,3.674540682414698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Waimanu,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Waimanu,0.0,0.0,43.832020997375324,56.16797900262467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Waimanu,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Waimanu,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Waimanu,0.0,0.0,0.0,70.60367454068242,29.396325459317584,0.0,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Waimanu,0.0,0.0,0.0,60.367454068241464,39.63254593175853,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Waimanu,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Waiohinu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1704966641957,16.53076352853966,43.06893995552261,10.229799851742031
2024,10,2024-10,Hawaiʻi::Waiohinu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.541141586360265,14.529280948851001,29.058561897702003,25.87101556708673
2024,11,2024-11,Hawaiʻi::Waiohinu,0.0,0.0,0.0,0.0,0.0,30.911786508524834,29.058561897702003,40.02965159377317,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Waiohinu,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Waiohinu,0.0,0.0,0.0,0.0,0.0,79.3921423276501,20.014825796886583,0.5930318754633062,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Waiohinu,0.0,0.0,0.0,39.06597479614529,31.72720533728688,29.20681986656783,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Waiohinu,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Waiohinu,0.0,0.0,0.0,0.14825796886582654,37.28687916975538,62.5648628613788,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Waiohinu,0.0,0.0,0.0,0.0,4.151223128243143,95.84877687175685,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Waiohinu,0.0,0.0,0.0,10.600444773906597,10.452186805040771,22.60934025203855,36.61971830985916,19.718309859154928,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Waiohinu,0.0,0.0,0.0,12.824314306893998,9.710896960711638,69.236471460341,8.228317272053372,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Waiohinu,0.0,0.0,0.0,6.226834692364715,18.08747220163084,75.68569310600445,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Waipahi,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Waipahi,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Waipahi,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Waipahi,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Waipahi,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Waipahi,91.11111111111111,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Waipahi,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Waipahi,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Waipahi,0.0,0.0,0.0,0.0,93.33333333333333,6.666666666666667,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Waipahi,0.0,0.0,0.0,0.0,35.55555555555556,64.44444444444444,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Waipahi,0.0,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Waipahi,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Waipahoehoe,0.0,0.0,0.0,0.0,0.0,97.61904761904762,2.380952380952381,0.0,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Waipahoehoe,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Waipahoehoe,0.0,0.0,0.0,0.0,97.61904761904762,2.380952380952381,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Waipahoehoe,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Waipahoehoe,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Waipahoehoe,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Waipahoehoe,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Waipahoehoe,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Waipahoehoe,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Waipahoehoe,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Waipahoehoe,0.0,0.0,0.0,69.04761904761905,30.952380952380953,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Waipahoehoe,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Waipunahina Gulch,0.0,0.0,0.0,0.0,0.0,0.0,33.27526132404181,40.59233449477352,19.860627177700348,6.2717770034843205,0.0
2024,10,2024-10,Hawaiʻi::Waipunahina Gulch,0.0,0.0,0.0,0.0,0.0,0.0,13.414634146341465,60.62717770034843,22.64808362369338,3.3101045296167246,0.0
2024,11,2024-11,Hawaiʻi::Waipunahina Gulch,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Waipunahina Gulch,0.0,0.0,44.94773519163763,54.35540069686411,0.6968641114982579,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Waipunahina Gulch,0.0,0.0,57.491289198606275,38.153310104529616,4.355400696864112,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Waipunahina Gulch,89.54703832752612,10.278745644599303,0.17421602787456447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Waipunahina Gulch,0.0,0.0,18.641114982578397,79.09407665505228,2.264808362369338,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Waipunahina Gulch,0.0,78.397212543554,16.02787456445993,5.574912891986063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Waipunahina Gulch,0.0,0.0,20.73170731707317,74.73867595818815,4.529616724738676,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Waipunahina Gulch,0.0,52.4390243902439,37.282229965156795,10.278745644599303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Waipunahina Gulch,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Waipunahina Gulch,0.0,9.75609756097561,67.94425087108013,22.299651567944252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Waipunahoe,0.0,0.0,0.0,0.0,0.0,34.84107579462103,57.94621026894865,7.212713936430318,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Waipunahoe,0.0,0.0,0.0,0.0,0.0,30.80684596577017,25.794621026894866,43.39853300733496,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Waipunahoe,0.0,0.0,0.0,25.55012224938875,46.577017114914426,27.87286063569682,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Waipunahoe,0.0,15.036674816625917,83.49633251833741,1.466992665036675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Waipunahoe,0.0,0.0,95.2322738386308,4.767726161369193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Waipunahoe,72.12713936430319,27.628361858190708,0.24449877750611246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Waipunahoe,0.0,0.0,2.3227383863080684,97.31051344743277,0.36674816625916873,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Waipunahoe,0.0,31.90709046454768,55.37897310513448,12.34718826405868,0.36674816625916873,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Waipunahoe,0.0,0.0,0.0,83.61858190709046,15.403422982885084,0.9779951100244498,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Waipunahoe,0.0,0.0,0.0,91.0757946210269,7.946210268948656,0.9779951100244498,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Waipunahoe,0.0,0.0,32.15158924205379,46.9437652811736,20.904645476772615,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Waipunahoe,0.0,52.81173594132029,23.227383863080682,23.96088019559902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Waipunalau Gulch,0.0,0.0,0.0,0.0,0.0,0.0,12.099644128113878,14.412811387900357,12.277580071174377,46.08540925266904,15.12455516014235
2024,10,2024-10,Hawaiʻi::Waipunalau Gulch,0.0,0.0,0.0,0.0,0.0,0.0,4.6263345195729535,21.70818505338078,15.836298932384341,36.83274021352313,20.99644128113879
2024,11,2024-11,Hawaiʻi::Waipunalau Gulch,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Waipunalau Gulch,0.0,0.0,14.412811387900357,45.195729537366546,21.88612099644128,18.505338078291814,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Waipunalau Gulch,0.0,0.0,25.800711743772244,28.291814946619215,22.24199288256228,23.665480427046262,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Waipunalau Gulch,49.8220640569395,22.24199288256228,17.793594306049823,10.142348754448399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Waipunalau Gulch,0.0,0.0,7.473309608540925,57.11743772241993,32.74021352313167,2.6690391459074734,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Waipunalau Gulch,0.0,40.0355871886121,18.327402135231317,35.40925266903915,6.227758007117438,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Waipunalau Gulch,0.0,0.0,22.419928825622776,42.704626334519574,26.334519572953734,8.540925266903916,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Waipunalau Gulch,0.0,32.74021352313167,19.9288256227758,27.935943060498218,10.142348754448399,9.252669039145907,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Waipunalau Gulch,0.0,0.0,0.0,86.12099644128114,13.87900355871886,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Waipunalau Gulch,0.0,0.0,50.177935943060504,49.8220640569395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Waipunalei,0.0,0.0,0.0,0.0,0.0,96.875,3.125,0.0,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Waipunalei,0.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Waipunalei,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Waipunalei,0.0,0.0,0.0,15.625,84.375,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Waipunalei,0.0,0.0,59.375,40.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Waipunalei,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Waipunalei,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Waipunalei,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Waipunalei,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Waipunalei,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Waipunalei,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Waipunalei,0.0,3.125,96.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Waiulaula,0.0,0.0,0.0,0.0,0.0,30.113115255273616,12.80953836747172,24.457352491592786,7.887496178538673,6.5729134821155615,18.159584225007645
2024,10,2024-10,Hawaiʻi::Waiulaula,0.0,0.0,0.0,0.0,0.0,28.70681748700703,11.49495567104861,20.697034546010396,12.289819627025375,10.883521858758789,15.927850810149803
2024,11,2024-11,Hawaiʻi::Waiulaula,0.0,0.0,0.0,24.335065729134822,24.88535616019566,43.87037603179456,1.9871598899419136,4.249464995414246,0.6725771935188016,0.0,0.0
2024,12,2024-12,Hawaiʻi::Waiulaula,0.0,11.708957505350046,47.04983185570162,32.03913176398655,3.148884133292571,6.0531947416692145,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Waiulaula,0.0,0.0,4.249464995414246,65.39284622439621,14.64383980434118,12.656679914399266,3.0571690614490983,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Waiulaula,3.8520330174258635,37.419749312136965,32.58942219504738,15.560990522775908,2.996025680220116,7.581779272393763,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Waiulaula,0.0,0.0,0.0,41.791501070009176,38.36747172118618,19.841027208804647,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Waiulaula,0.0,16.814429837970042,37.75603790889636,32.31427697951696,8.37664322837053,4.738612045246103,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Waiulaula,0.0,0.0,0.0,38.15346988688474,45.61296239682054,16.23356771629471,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Waiulaula,0.0,0.0,0.0,14.857841638642617,34.943442372363194,44.17609293793947,1.0700091715071844,1.9871598899419136,2.17059003362886,0.7948639559767654,0.0
2025,7,2025-07,Hawaiʻi::Waiulaula,0.0,0.0,10.944665239987772,44.32895139101192,12.962396820544175,24.94649954142464,1.0088657902782023,1.9565881993274228,1.2228676245796393,2.6291653928462244,0.0
2025,8,2025-08,Hawaiʻi::Waiulaula,0.0,29.59339651482727,22.898196270253745,19.137878324671355,15.499847141546926,5.5640476918373585,0.6420055029043107,1.0088657902782023,0.7642922653622746,1.4368694588810762,3.4546010394374806
2024,9,2024-09,Hawaiʻi::Waiulili,0.0,0.0,0.0,0.0,0.0,38.35978835978836,58.46560846560847,3.1746031746031744,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Waiulili,0.0,0.0,0.0,0.0,0.0,26.058201058201057,39.021164021164026,34.92063492063492,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Waiulili,0.0,0.0,0.0,21.428571428571427,68.78306878306879,9.788359788359788,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Waiulili,0.0,11.772486772486772,88.22751322751323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Waiulili,0.0,4.497354497354497,63.227513227513235,32.27513227513227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Waiulili,60.978835978835974,39.021164021164026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Waiulili,0.0,0.0,5.6878306878306875,94.31216931216932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Waiulili,0.0,13.492063492063492,85.18518518518519,1.3227513227513228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Waiulili,0.0,0.0,0.0,52.51322751322751,47.48677248677249,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Waiulili,0.0,0.0,0.0,99.20634920634922,0.7936507936507936,0.0,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Waiulili,0.0,0.0,9.920634920634921,81.08465608465607,8.994708994708994,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Waiulili,0.0,41.53439153439153,48.01587301587302,10.44973544973545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Wawaionu,0.0,0.0,0.0,0.0,0.0,0.0,15.69767441860465,84.30232558139535,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Wawaionu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.48837209302324,21.511627906976745,0.0,0.0
2024,11,2024-11,Hawaiʻi::Wawaionu,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Wawaionu,0.0,0.0,0.0,41.27906976744186,58.720930232558146,0.0,0.0,0.0,0.0,0.0,0.0
