island,division_type,name,date,mean,anomaly,pchange,rank,ytd_pnormal
Hawaiʻi,ahupuaa,Makaʻula,2026-03,14.459948567485451,12.686186479975287,715.2135322602895,1.0,312.9479146315878
Hawaiʻi,ahupuaa,Makeanehu,2026-03,18.172603302516873,14.494291118883577,394.04733462744514,1.0,289.82806877804904
Hawaiʻi,ahupuaa,"Makiloa, Pahinahina",2026-03,12.21615921175821,9.655432103118399,377.0582218832017,1.0,259.3029804085636
Hawaiʻi,ahupuaa,"Makuʻu, Pōpōkī, Hālo",2026-03,11.082094943766744,-1.4548761270450008,-11.604686002923035,58.0,106.77916680117082
Hawaiʻi,ahupuaa,Malama 1,2026-03,7.939965756233597,-2.122417192968066,-21.09259013180825,64.0,100.35348773447106
Hawaiʻi,ahupuaa,Malanahae,2026-03,20.729678330671522,10.187253066502008,96.63102000945997,8.0,199.3180386744757
Hawaiʻi,ahupuaa,Manoloa,2026-03,19.382568823394653,-0.10729990412028201,-0.5505419539783802,52.0,135.52749027106367
Hawaiʻi,ahupuaa,Manowaialeʻe,2026-03,21.77479377577803,3.543890021559804,19.438915751720902,34.0,147.4918639875584
Hawaiʻi,ahupuaa,Manukā,2026-03,18.646416007250334,16.535590286237042,783.3707028308905,1.0,352.5574043061073
Hawaiʻi,ahupuaa,Maulili,2026-03,29.2892514412261,22.043424076384987,304.2223195013749,1.0,249.22080983524646
Hawaiʻi,ahupuaa,Mauluaiki,2026-03,21.66777202776411,0.6683397668553148,3.182656362093434,49.0,137.8141174189721
Hawaiʻi,ahupuaa,Mauluanui,2026-03,20.399990306609403,2.9589745884037235,16.965609321222153,37.0,147.4133759591895
Hawaiʻi,ahupuaa,Maʻulili,2026-03,,,,,
Hawaiʻi,ahupuaa,Mohokea,2026-03,34.07979144584091,26.76403801200031,365.841170756213,3.0,241.30946085878145
Hawaiʻi,ahupuaa,Mohokeanui,2026-03,12.916926827017717,9.753173828125,308.2786118745211,4.0,237.06540161995653
Hawaiʻi,ahupuaa,"Mokuhonua, Halepuna",2026-03,12.725371456253516,-1.0254400572975264,-7.45730574727887,52.0,134.32998391673573
Hawaiʻi,ahupuaa,Mokuoniki,2026-03,16.817678507516106,-0.9792188618468138,-5.502188620430681,56.0,132.05565229606984
Hawaiʻi,ahupuaa,Momoualoa,2026-03,25.696285896248263,17.97141115919793,232.64339903147916,2.0,215.0631054367225
Hawaiʻi,ahupuaa,Moʻoiki,2026-03,22.876353346456696,11.887706297455008,108.18171012722624,7.0,197.28062429939382
Hawaiʻi,ahupuaa,"Māhukona, Hihiu, K",2026-03,18.102105319517353,14.554756278023842,410.2995253011801,1.0,296.1804326839799
Hawaiʻi,ahupuaa,Mālamalamaiki,2026-03,15.92020036748973,-1.7186480309611447,-9.743538762497012,59.0,129.37044680956086
Hawaiʻi,ahupuaa,Mānienie,2026-03,18.229628034776905,5.135588825322616,39.22081447269966,21.0,147.5133997165133
Hawaiʻi,ahupuaa,"Nakoʻoka, Laupāhoeho",2026-03,38.93105710191343,24.47264270378606,169.26228582129806,4.0,212.93584911019474
Hawaiʻi,ahupuaa,"Namoku, Papuaʻa",2026-03,19.618195918869517,8.438185186568475,75.47564477902561,11.0,186.823200391227
Hawaiʻi,ahupuaa,Nanue,2026-03,18.05120886988736,-0.5351955517279059,-2.879500195882396,56.0,133.984019344838
Hawaiʻi,ahupuaa,Nienie,2026-03,18.261355064376797,8.127376671420011,80.19926978597682,9.0,167.5781115279594
Hawaiʻi,ahupuaa,"Niupea, Kealakaha",2026-03,20.739345472440945,3.4485322342519673,19.944303294164566,33.0,142.8898553034107
Hawaiʻi,ahupuaa,Nunuluiki,2026-03,36.69781394325409,28.28005813238189,335.95721671868824,2.0,281.3625912442915
Hawaiʻi,ahupuaa,Nunulunui,2026-03,32.222681881561684,25.225952468832023,360.53920311591025,2.0,294.46662969053773
Hawaiʻi,ahupuaa,Nānāwale,2026-03,7.299998733499305,-3.2784863145553507,-30.992021065986684,72.0,101.690018260826
Hawaiʻi,ahupuaa,Ohanaula,2026-03,25.56982304861349,19.675956185408467,333.83781212032477,1.0,261.59683895380965
Hawaiʻi,ahupuaa,Okoe 1-2,2026-03,18.928369492377286,16.869814107916948,819.4977038395047,1.0,380.8073005805112
Hawaiʻi,ahupuaa,Onomea,2026-03,20.76465741485978,-0.03500791522827029,-0.16830999284218817,51.0,134.33300777250622
Hawaiʻi,ahupuaa,"Opea, Peleau, ʻAwa",2026-03,16.56994888711312,-1.1444197907733695,-6.46040404590874,59.0,131.76541733676729
Hawaiʻi,ahupuaa,Opihikao,2026-03,9.007538793855277,-1.582147078702782,-14.94045335945925,63.0,101.84724350668593
Hawaiʻi,ahupuaa,Opihilala,2026-03,17.23909221430329,4.710597241018702,37.5990671749755,22.0,148.1576645184029
Hawaiʻi,ahupuaa,"Opihipau, Hukiaʻa",2026-03,21.576231902463803,17.138831865554355,386.2358976652277,1.0,284.42962819200346
Hawaiʻi,ahupuaa,Paihaʻaloa,2026-03,13.029915602590691,-1.473977740087177,-10.162634992288456,58.0,131.76426137389308
Hawaiʻi,ahupuaa,Palauhulu 1-2,2026-03,18.810974281291013,15.208869994156007,422.22181208008925,2.0,246.80763329330597
Hawaiʻi,ahupuaa,Papaki,2026-03,17.458332692544293,7.761959166038695,80.05012538781567,9.0,191.8919524836606
Hawaiʻi,ahupuaa,Papalele,2026-03,16.696223904372154,5.328706566644222,46.87660821909325,20.0,156.07482599982862
Hawaiʻi,ahupuaa,Papaʻanui,2026-03,19.39759799096804,8.108204165339858,71.82143072140269,12.0,182.2917089664769
Hawaiʻi,ahupuaa,Pauahi,2026-03,26.27182245095423,18.49797766978347,237.95146662289844,2.0,217.26536922999765
Hawaiʻi,ahupuaa,Paukaʻa,2026-03,26.09196656908271,5.508740493976713,26.763251172949793,35.0,145.8439070510223
Hawaiʻi,ahupuaa,Paʻalaea,2026-03,17.85897322527067,7.310867910310041,69.3097735755526,13.0,180.49528491164034
Hawaiʻi,ahupuaa,Paʻauilo,2026-03,17.90101818484887,4.777991401685927,36.40921778667836,22.0,145.3728711867146
Hawaiʻi,ahupuaa,"Pihā, Kahuku",2026-03,20.719945767434517,2.9019216885138626,16.28643936982293,38.0,144.93584417125552
Hawaiʻi,ahupuaa,Piʻihonua,2026-03,24.944986754467948,7.928163605228164,46.59015102699912,27.0,148.5358261874138
Hawaiʻi,ahupuaa,Pohakuhaku,2026-03,17.76593153017627,5.1459994142023096,40.77675986615368,20.0,150.08108065184055
Hawaiʻi,ahupuaa,Pohoiki,2026-03,7.027096813204635,-2.554940378657391,-26.6638537035453,66.0,98.86760805701977
Hawaiʻi,ahupuaa,Pololū,2026-03,38.41638037581896,27.459639095089262,250.61866837527904,3.0,240.57088900814486
Hawaiʻi,ahupuaa,Ponahawai,2026-03,21.41526086901423,3.3550319353857603,18.576907013280604,39.0,144.36155041646796
Hawaiʻi,ahupuaa,"Poupou 1-2, Pūlama",2026-03,11.637690432644987,4.37252532201128,60.184803172764845,27.0,140.42635989601743
Hawaiʻi,ahupuaa,Puaiki,2026-03,12.299624946173722,9.831153449111099,398.2688664142874,1.0,275.1625441722111
Hawaiʻi,ahupuaa,Puakea,2026-03,19.167936414799115,15.432083558102416,413.080604350882,1.0,291.57176583761276
Hawaiʻi,ahupuaa,Puanui,2026-03,16.716774485077003,13.29872262096891,389.0731665196389,1.0,281.8619422316079
Hawaiʻi,ahupuaa,Puapuaʻa 2,2026-03,15.317606376676876,13.221292081328377,630.6922635916302,1.0,329.13147569929674
Hawaiʻi,ahupuaa,Puaʻa 1,2026-03,22.334888202691367,19.12967444050923,596.8299108851197,1.0,337.0528183644994
Hawaiʻi,ahupuaa,"Puaʻa 2-3, Waiʻaha 1",2026-03,18.50992024566397,15.935838970891412,619.0884152365966,1.0,337.1674288567858
Hawaiʻi,ahupuaa,"Puaʻakuloa, Kapena",2026-03,17.680567774022716,-0.48288909527210677,-2.6585748447941473,56.0,134.5603220664574
Hawaiʻi,ahupuaa,"Puehuehu, Laʻaumama",2026-03,23.482213505480935,18.03694239291435,331.240484083313,1.0,255.94659781213548
Hawaiʻi,ahupuaa,Pueopaku,2026-03,13.312996739665355,-1.0977346825787393,-7.6174806844592196,55.0,133.88705887104086
Hawaiʻi,ahupuaa,Punahoa 1,2026-03,19.520907664862207,2.194949172613189,12.668558415369208,43.0,140.31202527704602
Hawaiʻi,ahupuaa,Punahoa 2,2026-03,27.984616269557215,6.860455120666735,32.4768168180116,32.0,149.58816575731478
Hawaiʻi,ahupuaa,Punaluʻu,2026-03,24.8898429871398,19.359366235223234,350.0487770518938,3.0,241.89381402409836
Hawaiʻi,ahupuaa,Puua,2026-03,8.109753015200894,-3.100541450091585,-27.6579840047109,68.0,98.40682649378864
Hawaiʻi,ahupuaa,Puumoi,2026-03,18.56769157423531,-0.29567633015975403,-1.5674630938564422,51.0,134.21134959858287
Hawaiʻi,ahupuaa,Puʻuanahulu,2026-03,10.301490542167512,8.442959208268682,454.2812410139479,1.0,237.68060469524778
Hawaiʻi,ahupuaa,Puʻuepa,2026-03,20.609804692090727,16.46138176765043,396.8105968817387,1.0,288.27529610582127
Hawaiʻi,ahupuaa,Puʻukapu,2026-03,21.309345192369246,13.709253854701089,180.38275128029358,4.0,203.97506912999458
Hawaiʻi,ahupuaa,"Puʻukawaiwai, Panoluʻukia",2026-03,18.04809506233596,13.000431891814305,257.5534747987308,2.0,210.58659487531582
Hawaiʻi,ahupuaa,"Puʻukole, Koea, Lapakahi",2026-03,16.995544888207597,13.676380353117018,412.04285622266684,1.0,294.3390354438355
Hawaiʻi,ahupuaa,Puʻuokumau,2026-03,30.72202711166786,24.269502822267956,376.12416061939473,2.0,302.3853816194455
Hawaiʻi,ahupuaa,Puʻuwaʻawaʻa,2026-03,10.317137375233159,8.631121095029261,511.92394737644264,1.0,237.41199459754588
Hawaiʻi,ahupuaa,Puʻuʻeo,2026-03,18.598345936175047,1.1860975592443985,6.811857570420658,45.0,138.39981189721968
Hawaiʻi,ahupuaa,Pāhoa,2026-03,24.085904463764948,18.711305597705238,348.14329523019995,1.0,267.2305950812664
Hawaiʻi,ahupuaa,Pāhoehoe,2026-03,19.186840213447585,0.704307067315117,3.8106630825250036,48.0,137.32008484711173
Hawaiʻi,ahupuaa,"Pāhoehoe A 1-4, Mau",2026-03,20.912414525486945,18.108440931931206,645.8135331070561,1.0,322.05687318234516
Hawaiʻi,ahupuaa,Pāhoehoe B 1-3,2026-03,18.49747785433071,15.938765116434464,622.9212400583582,1.0,299.5093293060199
Hawaiʻi,ahupuaa,Pākiniiki,2026-03,17.513222041092522,14.550178587906007,491.0551876064611,1.0,270.33646071030944
Hawaiʻi,ahupuaa,"Pākininui, Puʻulena",2026-03,16.58948402889149,13.95275562289735,529.1692383325565,1.0,275.0001471541991
Hawaiʻi,ahupuaa,Pānauinui,2026-03,16.105869482955736,8.644597986409675,115.85958224963929,12.0,170.3459413202467
Hawaiʻi,ahupuaa,Pāpaʻa,2026-03,12.5395923524391,-1.0939290204386065,-8.02381857569718,53.0,134.2736905660036
Hawaiʻi,ahupuaa,Pāpaʻikou,2026-03,26.9041673431285,5.0613153462131635,23.17149494456093,39.0,144.43384329090267
Hawaiʻi,ahupuaa,Pāpā 1,2026-03,20.491294479013746,18.000885136022788,722.8082879902744,1.0,328.18888835001803
Hawaiʻi,ahupuaa,Pāpā 2,2026-03,19.97863481176181,17.52395493715141,713.899809030404,1.0,323.93208152010055
Hawaiʻi,ahupuaa,Pāʻauhau,2026-03,17.064457988424525,6.718773134127465,64.94275853895584,11.0,152.3706922025228
Hawaiʻi,ahupuaa,Pāʻauhau-mauka,2026-03,7.6148729294383015,4.114565026362039,117.54865972636101,3.0,126.62413295194945
Hawaiʻi,ahupuaa,"Pāʻauʻau 1, Palima",2026-03,17.554641363188978,13.284015517347441,311.0554751660713,4.0,234.22685748997273
Hawaiʻi,ahupuaa,Pāʻauʻau 2,2026-03,26.779983037359692,20.596331043725918,333.0771373442483,4.0,230.67348730759255
Hawaiʻi,ahupuaa,Pōhakulua,2026-03,36.76344252824375,28.573574339106898,348.88930663142116,1.0,282.9692068579011
Hawaiʻi,ahupuaa,"Pōhakulua, Ahulua",2026-03,12.996292537000585,10.35870836579998,392.73470317668716,1.0,272.6796968909392
Hawaiʻi,ahupuaa,Pūʻālaʻa,2026-03,5.488000467892507,-2.519417073043427,-31.463540650447325,76.0,99.53182833534981
Hawaiʻi,ahupuaa,Umauma,2026-03,25.586345512614496,1.6259679314639257,6.7860697351575165,46.0,137.54244830445893
Hawaiʻi,ahupuaa,"Waiakahiula, Kaʻohe 1",2026-03,17.092497802849508,2.9802895058376304,21.118519817119463,40.0,114.66085952559865
Hawaiʻi,ahupuaa,"Waiakahiula, Kaʻohe 2",2026-03,7.913407796681665,-3.1794947925036174,-28.662424166632256,69.0,102.7909101937365
Hawaiʻi,ahupuaa,Waiea,2026-03,19.335374181633195,16.658261746397528,622.24737097869,1.0,311.92355039913224
Hawaiʻi,ahupuaa,Waikahekahe,2026-03,11.325704556245796,-1.3743375464923044,-10.821519608946812,56.0,109.29870536836002
Hawaiʻi,ahupuaa,Waikahekaheiki,2026-03,17.55229651054821,2.3908757056900907,15.769470001940656,41.0,111.47135582405869
Hawaiʻi,ahupuaa,Waikahekahenui,2026-03,11.23323063855032,-1.3429993814717935,-10.67887100771581,57.0,110.51208955449108
Hawaiʻi,ahupuaa,Waikapu,2026-03,44.9821948207561,29.682824230021517,194.01336841920585,4.0,221.94818543397642
Hawaiʻi,ahupuaa,Waikaumalo,2026-03,23.478240613420564,1.6377708502200043,7.498789485652534,45.0,139.99594893609674
Hawaiʻi,ahupuaa,Waikaʻalulu,2026-03,17.31218473179134,5.493506593369723,46.48156527345265,20.0,155.3097183046998
Hawaiʻi,ahupuaa,Waikoekoe,2026-03,23.11249235209619,12.946425602521812,127.34940583646903,4.0,196.9496236287714
Hawaiʻi,ahupuaa,Waikoloa,2026-03,22.179490398521615,11.61111627229632,109.8666278617396,7.0,194.7342288076954
Hawaiʻi,ahupuaa,Waikā,2026-03,17.224147612558045,13.151346090753078,322.9066287748959,1.0,248.39523707373147
Hawaiʻi,ahupuaa,Waikākuʻu,2026-03,19.861733103674542,17.30386825120981,676.4965801276009,1.0,326.59298404650076
Hawaiʻi,ahupuaa,"Wailau, Nīnole, Kaʻa",2026-03,31.03130601672407,24.176785848357156,352.7130310292348,3.0,233.5300463958283
Hawaiʻi,ahupuaa,Wailea,2026-03,11.889174928123705,-2.6385126220601958,-18.161958762850706,63.0,125.00450795090931
Hawaiʻi,ahupuaa,Wailua,2026-03,13.888579009880377,-2.0131442591611144,-12.659912545959306,62.0,128.4093255652819
Hawaiʻi,ahupuaa,Waimanu,2026-03,37.71371429225417,22.68677182521516,150.9739714181889,4.0,207.79672410769066
Hawaiʻi,ahupuaa,"Waimea, Waikoloa",2026-03,7.298585059872442,5.4226759601478385,289.06922840471987,1.0,174.80457142364904
Hawaiʻi,ahupuaa,Wainaku,2026-03,13.944840780682162,-0.6621416116179617,-4.533048605350554,52.0,134.29904376876013
Hawaiʻi,ahupuaa,Waiomao,2026-03,20.419654069372793,16.564661005803693,429.69366566038616,2.0,251.387777145478
Hawaiʻi,ahupuaa,Waipiʻo,2026-03,31.97225080529707,18.940079246411486,145.33325594150713,4.0,205.69455134215588
Hawaiʻi,ahupuaa,Waipunalei,2026-03,19.39021862324028,2.9746219577666437,18.120705682438366,36.0,152.49487282552397
Hawaiʻi,ahupuaa,Waiākea,2026-03,21.937229726355014,7.075393787902195,47.60780442741702,29.0,144.0306030882265
Hawaiʻi,ahupuaa,Waiʻaleʻale 1-2,2026-03,21.02326383054062,10.616903552309394,102.02321722916507,8.0,197.25673823986324
Hawaiʻi,ahupuaa,Waiʻōhinu,2026-03,30.678600565851326,24.997865076083055,440.0462778298232,2.0,261.70412864749187
Hawaiʻi,ahupuaa,Waʻawaʻa,2026-03,6.254708884045744,-3.3320102565304346,-34.756523140722514,76.0,101.79312464207469
Hawaiʻi,ahupuaa,"Weha, Mahakuolo",2026-03,19.740637948072774,7.174635023098174,57.09560204572909,14.0,161.63467165821123
Hawaiʻi,ahupuaa,ʻAlae,2026-03,22.45562017986194,2.4374393269334504,12.176128015033264,45.0,141.91882950069146
Hawaiʻi,ahupuaa,ʻAlikā,2026-03,19.92856079050974,17.464882512116084,708.8946095471271,1.0,322.6713418915804
Hawaiʻi,ahupuaa,ʻAnaehoʻomalu,2026-03,5.431517984493861,4.478314037111721,469.81698401594656,1.0,210.61468842583727
Hawaiʻi,ahupuaa,ʻIole,2026-03,28.132478295040546,21.309257110118697,312.30494413999816,1.0,253.30181383372067
Hawaiʻi,ahupuaa,ʻOʻoma 1,2026-03,12.700321962569477,11.16090111072111,725.0064917153958,1.0,322.19204087583944
Hawaiʻi,ahupuaa,ʻOʻoma 2,2026-03,13.537142696030186,11.880802665169785,717.2924909022574,1.0,330.339854217459
Hawaiʻi,ahupuaa,ʻOʻōkala,2026-03,18.436595008706846,1.99838639460933,12.15695968778192,37.0,141.27188945593215
Hawaiʻi,ahupuaa,ʻUpolu,2026-03,20.050266055610237,16.087759904035433,405.999619650855,1.0,291.11480991791785
Hawaiʻi,ahupuaa,ʻĀinakea,2026-03,26.92255310382714,20.43577916847876,315.0376346109128,1.0,252.98114868130784
Hawaiʻi,ahupuaa,ʻĀpua 1,2026-03,17.825278187882766,10.558588623687665,145.30122045824857,11.0,187.29938523735782
Hawaiʻi,ahupuaa,ʻĀpua 2,2026-03,44.663762732783404,28.944109037151605,184.12688725575833,4.0,219.73144168031578
Hawaiʻi,ahupuaa,ʻĀwini,2026-03,42.906382144940224,29.404745142534274,217.78651831103474,4.0,227.35861079818943
Hawaiʻi,ahupuaa,ʻĀʻamakaō,2026-03,36.01152815202659,26.894529989431394,294.9932588532598,2.0,259.96339791025696
Hawaiʻi,ahupuaa,ʻĀʻāmanu,2026-03,17.496329290561544,4.484746927450271,34.46734457266962,24.0,145.69460541445568
Hawaiʻi,ahupuaa,ʻŌlaʻa,2026-03,27.78529307359965,11.384716522145197,69.41656280452875,24.0,139.86307079373367
Hawaiʻi,ahupuaa,"ʻŌlelomoana 1-4, Opihihali",2026-03,20.105092136920387,17.499797339785655,671.7012354621705,1.0,314.8698042025924
Hawaiʻi,ahupuaa,ʻŌuli,2026-03,10.022823904442976,7.204953291284758,255.68786791135082,2.0,198.06459500060882
Kahoʻolawe,ahupuaa,N/A,2026-03,7.078991733085299,5.846021478392562,474.14132304833447,3.0,276.82695765230596
Kauaʻi,ahupuaa,Anahola,2026-03,11.66898348149072,2.1847303995795784,23.035344804815566,26.0,133.4538719048074
Kauaʻi,ahupuaa,East Waiakalua,2026-03,6.62167703665691,-0.8445550671169189,-11.31166370638325,45.0,116.32382180711151
Kauaʻi,ahupuaa,Hanakoa,2026-03,13.499588258039436,0.3917764817541176,2.9888778420126574,40.0,102.98146100568685
Kauaʻi,ahupuaa,Hanakāpīʻai,2026-03,14.184533048152637,-0.586543193519077,-3.9708900280694444,45.0,107.04878796315576
Kauaʻi,ahupuaa,Hanalei,2026-03,9.841850786065866,-5.532744117863128,-35.98627575188488,68.0,107.18977721996464
Kauaʻi,ahupuaa,Hanamāʻulu,2026-03,23.44376132120809,11.956740855236406,104.08914035328993,7.0,167.3031682695002
Kauaʻi,ahupuaa,Hanapēpē,2026-03,24.570573411620963,14.05942527321477,133.75727454400243,7.0,157.44323835788893
Kauaʻi,ahupuaa,Haʻikū,2026-03,23.11460405143994,13.989270716971367,153.301476277371,4.0,178.20900384219402
Kauaʻi,ahupuaa,Honopū,2026-03,8.434974861114782,1.7344489014691122,25.885265006283653,27.0,98.19279440902395
Kauaʻi,ahupuaa,Hāʻena,2026-03,10.463453071467212,-1.8580103834825987,-15.079461869735885,56.0,111.91165487774938
Kauaʻi,ahupuaa,Kalalau,2026-03,10.721930782866803,1.265345119450057,13.380570583155663,30.0,98.94885511054015
Kauaʻi,ahupuaa,Kalapakī,2026-03,26.135994700899353,20.690607201249207,379.9657453685073,2.0,291.7917722567026
Kauaʻi,ahupuaa,Kalihikai,2026-03,4.368797162073491,-5.419854300882845,-55.36875351414299,89.0,95.37870891796145
Kauaʻi,ahupuaa,Kalihiwai,2026-03,7.198923987040683,-5.546883714730971,-43.51927978608966,78.0,93.91854378158588
Kauaʻi,ahupuaa,Kalāheo,2026-03,17.82036338737272,10.623618311209137,147.6169879407809,5.0,154.66632035554605
Kauaʻi,ahupuaa,Kamalomaloʻo,2026-03,12.113787571926107,3.47600376228859,40.241847201712496,22.0,140.46119582745854
Kauaʻi,ahupuaa,Kapaʻa,2026-03,12.34287636350502,3.6790458173806257,42.46442491914133,19.0,129.08731912636296
Kauaʻi,ahupuaa,Kaʻakaʻaniu,2026-03,7.533618463097387,1.9785814126749788,35.6177896693691,26.0,141.53484193110333
Kauaʻi,ahupuaa,Keālia,2026-03,12.21942232629112,3.654275831872061,42.664487224510886,22.0,136.90132406236737
Kauaʻi,ahupuaa,Kāhili,2026-03,6.732922465360435,-2.5167189312091818,-27.208827059420365,56.0,106.24822003917498
Kauaʻi,ahupuaa,Kīlauea,2026-03,6.116417370154452,-3.513721560796488,-36.486717232121194,68.0,100.26081513498582
Kauaʻi,ahupuaa,Kīpū,2026-03,26.227083133282118,19.518211662185518,290.9313696986829,2.0,230.864752508994
Kauaʻi,ahupuaa,Kīpū Kai,2026-03,29.102495222543205,23.331618015965333,404.2993323332377,1.0,278.9444892718207
Kauaʻi,ahupuaa,Kōloa,2026-03,18.73608471354874,11.181925602510894,148.0234323655203,4.0,158.66717312589483
Kauaʻi,ahupuaa,Lepeuli,2026-03,8.157686954169792,0.8279073758358342,11.295119682494132,36.0,131.26857642870377
Kauaʻi,ahupuaa,Lumahaʻi,2026-03,11.48869293231375,-4.429391159713809,-27.82615755832219,64.0,122.33561284812278
Kauaʻi,ahupuaa,Lāwai,2026-03,16.604432809488024,9.858966851945631,146.15694325640914,4.0,152.6079223606507
Kauaʻi,ahupuaa,Makaweli,2026-03,16.811153764921812,10.042487930177977,148.3673175093012,6.0,149.97015042534065
Kauaʻi,ahupuaa,Moloaʻa,2026-03,9.593266752577321,1.690795214708987,21.395777341389497,30.0,137.95603450763758
Kauaʻi,ahupuaa,Māhāʻulepū,2026-03,22.015979997129268,16.511106315873114,299.9361524333009,2.0,222.07133610149964
Kauaʻi,ahupuaa,Niumalu 1,2026-03,32.80348673672225,27.40430154899066,507.56365259077717,1.0,332.98627836343906
Kauaʻi,ahupuaa,Niumalu 2,2026-03,26.436894306480923,21.07945350355845,393.4612491109498,1.0,285.1320427836436
Kauaʻi,ahupuaa,North Olohena,2026-03,12.822290429737109,5.030161320088264,64.55438878521034,11.0,133.7770152647471
Kauaʻi,ahupuaa,Nāmāhana,2026-03,4.32107657227661,-2.93482468286435,-40.44741762141491,71.0,100.8702555464658
Kauaʻi,ahupuaa,Nāwiliwili,2026-03,23.892387106837056,17.95746454944925,302.5728537450881,2.0,251.93628227347892
Kauaʻi,ahupuaa,Papaʻa,2026-03,9.632936393866363,3.508603868478181,57.289571621615906,23.0,154.47098774474298
Kauaʻi,ahupuaa,Pāʻā,2026-03,18.396565923090336,12.609715947061048,217.9029350906613,3.0,183.36323523908817
Kauaʻi,ahupuaa,Pīlaʻa,2026-03,7.453555610236221,-0.37804458590437573,-4.827169115331955,42.0,121.30154662331165
Kauaʻi,ahupuaa,Pōhakuao,2026-03,10.666971041461615,0.7240105576402556,7.281639696932578,36.0,99.76038470068488
Kauaʻi,ahupuaa,South Olohena,2026-03,13.391875820209973,6.745050633824327,101.47777991272993,8.0,153.34537414603722
Kauaʻi,ahupuaa,Wahiawa,2026-03,19.736927366622815,11.672901591984607,144.75278128074075,5.0,157.65244012060634
Kauaʻi,ahupuaa,Waiakalua,2026-03,9.304734031142742,-2.289362454993606,-19.745932403884282,53.0,110.77615685822335
Kauaʻi,ahupuaa,Waikoko,2026-03,5.491414708415355,-5.068312688941227,-47.99662432772629,82.0,115.64039518034012
Kauaʻi,ahupuaa,Wailua,2026-03,15.72268121456937,4.711177083638244,42.784137640239614,20.0,132.81056687807904
Kauaʻi,ahupuaa,Waimea,2026-03,12.08455670650043,6.908812330566321,133.48441941395976,7.0,145.5147225349931
Kauaʻi,ahupuaa,Wainiha,2026-03,16.55588127553135,0.1933756789858485,1.18182192724001,43.0,126.28328818342382
Kauaʻi,ahupuaa,Waipake,2026-03,7.266735359251969,0.9003260334645669,14.141818211684242,35.0,131.3129841566005
Kauaʻi,ahupuaa,Waipouli,2026-03,12.527423270357213,4.363607583541388,53.45058917227158,14.0,128.762067518931
Kauaʻi,ahupuaa,Waipā,2026-03,6.918220677840985,-6.205830519943616,-47.28593653300582,83.0,117.48917570447477
Kauaʻi,ahupuaa,Waiʻoli,2026-03,7.273349815254318,-7.922172284774258,-52.13491338187952,83.0,108.81412936626471
Kauaʻi,ahupuaa,Weliweli,2026-03,16.905630150640597,10.873835762336514,180.2753055280094,4.0,166.71142715167383
Kauaʻi,ahupuaa,West Waiakalua,2026-03,6.382486616981557,-1.2945466790857152,-16.862590393464558,47.0,112.96802473737087
Kauaʻi,ahupuaa,ʻAliomanu,2026-03,11.312376651412453,4.467088123528696,65.25785005748634,21.0,158.9821043886966
Kauaʻi,ahupuaa,ʻEleʻele,2026-03,10.363662927254833,6.700356441817288,182.90461004157552,6.0,149.72929375943974
Lānaʻi,ahupuaa,Kalulu,2026-03,19.942043789970796,17.430976731451704,694.166118436186,2.0,354.0132640081625
Lānaʻi,ahupuaa,Kamao,2026-03,12.929981778037881,11.202637550043892,648.5469061979511,2.0,316.551109363938
Lānaʻi,ahupuaa,Kamoku,2026-03,16.785197687691383,14.770431184810395,733.1088323976808,2.0,331.5785440964307
Lānaʻi,ahupuaa,Kaohai,2026-03,14.18061115163339,12.278715862421494,645.6041997721929,2.0,309.4239889699679
Lānaʻi,ahupuaa,Kaunolū,2026-03,18.052559186468464,15.728696177004233,676.8340523063148,2.0,344.8455043876705
Lānaʻi,ahupuaa,Kaʻā,2026-03,16.4142448360382,14.302466255229062,677.2711109584699,2.0,302.08665241685105
Lānaʻi,ahupuaa,Keāliaaupuni,2026-03,14.533974268841396,12.641465394828577,667.9739032358667,2.0,325.9983736406073
Lānaʻi,ahupuaa,Keāliakapu,2026-03,14.443701905869723,12.57392152980006,672.4812010398164,2.0,325.9077678152954
Lānaʻi,ahupuaa,Mahana,2026-03,18.21343495117546,15.88410697654729,681.9180102399644,1.0,313.31726259937517
Lānaʻi,ahupuaa,Maunalei,2026-03,21.256350529081168,18.54135013117261,682.9225566764392,1.0,345.10665740797674
Lānaʻi,ahupuaa,Paomai,2026-03,20.389925868641424,17.794029164323213,685.4675355426617,2.0,324.24647664291865
Lānaʻi,ahupuaa,Paʻawili,2026-03,16.331724769755343,14.154432676506257,650.0934220260801,2.0,321.73424559491815
Lānaʻi,ahupuaa,Pālāwai,2026-03,17.596310981368806,15.28232815668993,660.4339493665319,2.0,337.9830154540516
Maui,ahupuaa,Aki,2026-03,33.16977116141732,29.30421498216043,758.0853471852487,1.0,426.7821787165913
Maui,ahupuaa,Auwahi,2026-03,19.040999577413558,15.965366174161781,519.0919749174942,1.0,284.6437163018561
Maui,ahupuaa,Aʻapueo,2026-03,24.956036745406823,19.444040242483894,352.75857363430845,1.0,290.50122790074073
Maui,ahupuaa,East Hanawana,2026-03,82.75778393911699,69.6362702892119,530.7030282265918,1.0,321.80366398073414
Maui,ahupuaa,East Honomāʻele,2026-03,67.80516127918222,53.30809703731524,367.7164986505577,1.0,275.72805016873053
Maui,ahupuaa,East Kaupakulua 1,2026-03,28.822084153543308,21.55450987327756,296.5846517978677,1.0,227.83873788061672
