island,division_type,name,date,mean,anomaly,pchange,rank,max
Hawaiʻi,ahupuaa,Makalawena,2026-03,73.79326477050782,1.9273361206054744,1.9273361206054744,3.0,74.64838676452636
Hawaiʻi,ahupuaa,"Makanikahio 1-2, Auau",2026-03,70.92040405273437,1.9103645324706946,1.9103645324706946,3.0,73.87032127380371
Hawaiʻi,ahupuaa,"Makapala, Niuliʻi",2026-03,71.07234677596831,1.9141123597051148,1.9141123597051148,3.0,74.48000068664551
Hawaiʻi,ahupuaa,Makaʻula,2026-03,72.40760020380435,1.9210836659307091,1.9210836659307091,3.0,74.56128578186035
Hawaiʻi,ahupuaa,Makeanehu,2026-03,70.93571428571428,1.9128714425223166,1.9128714425223166,3.0,74.54387245178222
Hawaiʻi,ahupuaa,"Makiloa, Pahinahina",2026-03,70.13157006240473,1.9078348299352257,1.9078348299352257,3.0,74.56128578186035
Hawaiʻi,ahupuaa,"Makuʻu, Pōpōkī, Hālo",2026-03,72.8173504290803,1.923772465997402,1.923772465997402,3.0,74.60193519592285
Hawaiʻi,ahupuaa,Malama 1,2026-03,73.84907924107142,1.9288434709821303,1.9288434709821303,3.0,74.5961296081543
Hawaiʻi,ahupuaa,Malanahae,2026-03,70.1493735259434,1.9074836011202905,1.9074836011202905,3.0,73.9864501953125
Hawaiʻi,ahupuaa,Manoloa,2026-03,70.11214810075431,1.9091359105603516,1.9091359105603516,3.0,73.96902999877929
Hawaiʻi,ahupuaa,Manowaialeʻe,2026-03,65.71662667410715,1.8833579799107198,1.8833579799107198,3.0,70.82193450927734
Hawaiʻi,ahupuaa,Manukā,2026-03,70.38777073019801,1.9093542117883544,1.9093542117883544,3.0,74.61935539245606
Hawaiʻi,ahupuaa,Maulili,2026-03,72.49502476283482,1.9260681152343722,1.9260681152343722,3.0,73.76581039428712
Hawaiʻi,ahupuaa,Mauluaiki,2026-03,68.86806182861328,1.905674743652341,1.905674743652341,3.0,69.42838058471679
Hawaiʻi,ahupuaa,Mauluanui,2026-03,62.48776899857954,1.865731534090905,1.865731534090905,3.0,74.28838539123535
Hawaiʻi,ahupuaa,Maʻulili,2026-03,,,,,
Hawaiʻi,ahupuaa,Mohokea,2026-03,65.7727783203125,1.8861356295072085,1.8861356295072085,3.0,72.9412899017334
Hawaiʻi,ahupuaa,Mohokeanui,2026-03,74.4852294921875,1.925329284667967,1.925329284667967,3.0,74.52064323425293
Hawaiʻi,ahupuaa,"Mokuhonua, Halepuna",2026-03,73.81930498395647,1.929022652762285,1.929022652762285,3.0,74.2825798034668
Hawaiʻi,ahupuaa,Mokuoniki,2026-03,71.69712663130326,1.9208371249112162,1.9208371249112162,3.0,73.88193588256836
Hawaiʻi,ahupuaa,Momoualoa,2026-03,62.51279009650735,1.8624454273897086,1.8624454273897086,3.0,67.30322303771973
Hawaiʻi,ahupuaa,Moʻoiki,2026-03,70.12731724330357,1.9102901785714153,1.9102901785714153,3.0,74.21870803833008
Hawaiʻi,ahupuaa,"Māhukona, Hihiu, K",2026-03,71.96849365234375,1.9198120117187472,1.9198120117187472,3.0,74.56128578186035
Hawaiʻi,ahupuaa,Mālamalamaiki,2026-03,71.9761575450068,1.9162974481997281,1.9162974481997281,3.0,74.3464584350586
Hawaiʻi,ahupuaa,Mānienie,2026-03,71.12806396484375,1.915313720703125,1.915313720703125,3.0,73.91096382141113
Hawaiʻi,ahupuaa,"Nakoʻoka, Laupāhoeho",2026-03,67.19004462840026,1.8917751173898978,1.8917751173898978,3.0,74.56128578186035
Hawaiʻi,ahupuaa,"Namoku, Papuaʻa",2026-03,71.19458487374442,1.9169847760881709,1.9169847760881709,3.0,74.08515548706055
Hawaiʻi,ahupuaa,Nanue,2026-03,70.52629089355469,1.9128143310546903,1.9128143310546903,3.0,74.20129127502442
Hawaiʻi,ahupuaa,Nienie,2026-03,65.07243017962598,1.880204232283461,1.880204232283461,4.0,74.39871559143066
Hawaiʻi,ahupuaa,"Niupea, Kealakaha",2026-03,68.69025078125,1.8992460937499942,1.8992460937499942,3.0,73.9864501953125
Hawaiʻi,ahupuaa,Nunuluiki,2026-03,68.47344735952524,1.8983867938701877,1.8983867938701877,3.0,69.3238697052002
Hawaiʻi,ahupuaa,Nunulunui,2026-03,68.82587158203125,1.9005395507812466,1.9005395507812466,3.0,70.01484107971191
Hawaiʻi,ahupuaa,Nānāwale,2026-03,73.99888154871324,1.929788602941187,1.929788602941187,3.0,74.52064323425293
Hawaiʻi,ahupuaa,Ohanaula,2026-03,72.49129214079483,1.9203193996263508,1.9203193996263508,3.0,74.38129539489746
Hawaiʻi,ahupuaa,Okoe 1-2,2026-03,72.61854014295213,1.9225115836934776,1.9225115836934776,3.0,74.56709480285645
Hawaiʻi,ahupuaa,Onomea,2026-03,70.31185681573275,1.909975850523395,1.909975850523395,3.0,74.3174201965332
Hawaiʻi,ahupuaa,"Opea, Peleau, ʻAwa",2026-03,71.33468343904703,1.9158415841584144,1.9158415841584144,3.0,74.18387107849121
Hawaiʻi,ahupuaa,Opihikao,2026-03,73.68076882664161,1.9269324194026893,1.9269324194026893,3.0,74.57290382385254
Hawaiʻi,ahupuaa,Opihilala,2026-03,72.12713971819196,1.9174909319196445,1.9174909319196445,3.0,74.07935333251953
Hawaiʻi,ahupuaa,"Opihipau, Hukiaʻa",2026-03,73.2926742061492,1.9260592552923441,1.9260592552923441,3.0,74.4683895111084
Hawaiʻi,ahupuaa,Paihaʻaloa,2026-03,73.16193411690848,1.9220894949776692,1.9220894949776692,3.0,74.15483283996582
Hawaiʻi,ahupuaa,Palauhulu 1-2,2026-03,70.90274353027344,1.913278198242196,1.913278198242196,3.0,72.31999931335449
Hawaiʻi,ahupuaa,Papaki,2026-03,72.96451568603516,1.9189338684082031,1.9189338684082031,3.0,73.52193794250488
Hawaiʻi,ahupuaa,Papalele,2026-03,72.7111716822574,1.9233822471217081,1.9233822471217081,3.0,74.20129127502442
Hawaiʻi,ahupuaa,Papaʻanui,2026-03,71.2145543715533,1.9150268554687528,1.9150268554687528,3.0,74.24193382263184
Hawaiʻi,ahupuaa,Pauahi,2026-03,61.941606114274364,1.862026201668435,1.862026201668435,3.0,68.11612892150879
Hawaiʻi,ahupuaa,Paukaʻa,2026-03,64.00555889423077,1.8749218750000054,1.8749218750000054,4.0,74.45677490234375
Hawaiʻi,ahupuaa,Paʻalaea,2026-03,72.25951843261718,1.9247268676757727,1.9247268676757727,3.0,74.24193382263184
Hawaiʻi,ahupuaa,Paʻauilo,2026-03,70.76630780619959,1.9129642609626956,1.9129642609626956,3.0,74.1083812713623
Hawaiʻi,ahupuaa,"Pihā, Kahuku",2026-03,62.80225924516476,1.8675826020773698,1.8675826020773698,3.0,74.09676666259766
Hawaiʻi,ahupuaa,Piʻihonua,2026-03,61.719517309930175,1.86191754751745,1.86191754751745,3.0,74.60193519592285
Hawaiʻi,ahupuaa,Pohakuhaku,2026-03,71.76627807617187,1.919885808771312,1.919885808771312,3.0,73.99806480407715
Hawaiʻi,ahupuaa,Pohoiki,2026-03,73.79734552556819,1.926991965553981,1.926991965553981,3.0,74.57290382385254
Hawaiʻi,ahupuaa,Pololū,2026-03,71.10813454198474,1.9156801645992374,1.9156801645992374,3.0,74.5961296081543
Hawaiʻi,ahupuaa,Ponahawai,2026-03,70.37486504157725,1.9092257913090123,1.9092257913090123,3.0,74.60193519592285
Hawaiʻi,ahupuaa,"Poupou 1-2, Pūlama",2026-03,73.12017399714543,1.9231609637920712,1.9231609637920712,3.0,74.61354637145996
Hawaiʻi,ahupuaa,Puaiki,2026-03,71.62090148925782,1.9143402099609403,1.9143402099609403,3.0,74.48000068664551
Hawaiʻi,ahupuaa,Puakea,2026-03,73.15687537560096,1.9243314302884613,1.9243314302884613,3.0,74.4683895111084
Hawaiʻi,ahupuaa,Puanui,2026-03,70.51812133789062,1.9081862505744454,1.9081862505744454,3.0,74.39871559143066
Hawaiʻi,ahupuaa,Puapuaʻa 2,2026-03,73.01526692708333,1.9247884114583371,1.9247884114583371,3.0,74.54967803955078
Hawaiʻi,ahupuaa,Puaʻa 1,2026-03,65.54234759221312,1.881976018186485,1.881976018186485,3.0,74.54387245178222
Hawaiʻi,ahupuaa,"Puaʻa 2-3, Waiʻaha 1",2026-03,71.06357025971283,1.9114340292440772,1.9114340292440772,3.0,74.56709480285645
Hawaiʻi,ahupuaa,"Puaʻakuloa, Kapena",2026-03,70.76715854881084,1.9125972241427007,1.9125972241427007,3.0,74.20129127502442
Hawaiʻi,ahupuaa,"Puehuehu, Laʻaumama",2026-03,73.13472541360295,1.9261273552389753,1.9261273552389753,3.0,74.36968078613282
Hawaiʻi,ahupuaa,Pueopaku,2026-03,73.2455498046875,1.9226162109374911,1.9226162109374911,3.0,74.3754898071289
Hawaiʻi,ahupuaa,Punahoa 1,2026-03,71.38869857788086,1.9161083221435575,1.9161083221435575,3.0,73.59161186218262
Hawaiʻi,ahupuaa,Punahoa 2,2026-03,67.2065234375,1.8917327008928595,1.8917327008928595,3.0,74.60193519592285
Hawaiʻi,ahupuaa,Punaluʻu,2026-03,69.8461159094657,1.905429326764505,1.905429326764505,3.0,74.57290382385254
Hawaiʻi,ahupuaa,Puua,2026-03,73.39121359280588,1.9240187169561835,1.9240187169561835,3.0,74.53225784301758
Hawaiʻi,ahupuaa,Puumoi,2026-03,71.01153846153846,1.9129056490384642,1.9129056490384642,3.0,73.79484176635742
Hawaiʻi,ahupuaa,Puʻuanahulu,2026-03,64.96655317354865,1.8798216475878888,1.8798216475878888,4.0,74.60774078369141
Hawaiʻi,ahupuaa,Puʻuepa,2026-03,73.49021579116138,1.925568811217346,1.925568811217346,3.0,74.56128578186035
Hawaiʻi,ahupuaa,Puʻukapu,2026-03,63.694747658972126,1.8732401459059247,1.8732401459059247,4.0,66.07806205749512
Hawaiʻi,ahupuaa,"Puʻukawaiwai, Panoluʻukia",2026-03,64.9432666015625,1.880635986328123,1.880635986328123,4.0,70.57225303649902
Hawaiʻi,ahupuaa,"Puʻukole, Koea, Lapakahi",2026-03,72.04862522434544,1.9191660288217918,1.9191660288217918,3.0,74.57290382385254
Hawaiʻi,ahupuaa,Puʻuokumau,2026-03,68.47331099076705,1.9005548650568187,1.9005548650568187,3.0,68.7954891204834
Hawaiʻi,ahupuaa,Puʻuwaʻawaʻa,2026-03,67.44882883137433,1.8932804023508254,1.8932804023508254,3.0,74.64838676452636
Hawaiʻi,ahupuaa,Puʻuʻeo,2026-03,71.31095815805288,1.9150648850661014,1.9150648850661014,3.0,74.48580627441406
Hawaiʻi,ahupuaa,Pāhoa,2026-03,72.63322347005209,1.92071533203125,1.92071533203125,3.0,74.3406494140625
Hawaiʻi,ahupuaa,Pāhoehoe,2026-03,70.81857479319854,1.912064855238981,1.912064855238981,3.0,74.41032333374024
Hawaiʻi,ahupuaa,"Pāhoehoe A 1-4, Mau",2026-03,68.55011667351974,1.8989787212171052,1.8989787212171052,3.0,74.48000068664551
Hawaiʻi,ahupuaa,Pāhoehoe B 1-3,2026-03,62.01194542194234,1.86262207031249,1.86262207031249,3.0,73.79484176635742
Hawaiʻi,ahupuaa,Pākiniiki,2026-03,71.5510092163086,1.9146368408203216,1.9146368408203216,3.0,74.4974208831787
Hawaiʻi,ahupuaa,"Pākininui, Puʻulena",2026-03,72.88361498612174,1.9231330158882116,1.9231330158882116,3.0,74.60193519592285
Hawaiʻi,ahupuaa,Pānauinui,2026-03,69.03951064033743,1.9016871165644176,1.9016871165644176,3.0,74.56128578186035
Hawaiʻi,ahupuaa,Pāpaʻa,2026-03,73.83548088073731,1.933837509155282,1.933837509155282,3.0,74.09676666259766
Hawaiʻi,ahupuaa,Pāpaʻikou,2026-03,64.14040914948454,1.875060405927833,1.875060405927833,4.0,74.43935470581054
Hawaiʻi,ahupuaa,Pāpā 1,2026-03,65.8737060546875,1.8848330740201291,1.8848330740201291,3.0,74.4974208831787
Hawaiʻi,ahupuaa,Pāpā 2,2026-03,64.148193359375,1.8756756591796844,1.8756756591796844,4.0,74.4974208831787
Hawaiʻi,ahupuaa,Pāʻauhau,2026-03,64.7987109375,1.8786027644230856,1.8786027644230856,4.0,74.17806205749511
Hawaiʻi,ahupuaa,Pāʻauhau-mauka,2026-03,58.14345287785589,1.8389845123022894,1.8389845123022894,4.0,63.244519805908205
Hawaiʻi,ahupuaa,"Pāʻauʻau 1, Palima",2026-03,71.934740234375,1.91916650390624,1.91916650390624,3.0,74.48000068664551
Hawaiʻi,ahupuaa,Pāʻauʻau 2,2026-03,66.25999002659574,1.886177692819146,1.886177692819146,3.0,74.3754898071289
Hawaiʻi,ahupuaa,Pōhakulua,2026-03,65.61758608610734,1.8854879628057049,1.8854879628057049,3.0,66.25805931091308
Hawaiʻi,ahupuaa,"Pōhakulua, Ahulua",2026-03,70.93204345703126,1.91195882161459,1.91195882161459,3.0,74.4741985321045
Hawaiʻi,ahupuaa,Pūʻālaʻa,2026-03,74.4271251331676,1.9278442382812386,1.9278442382812386,3.0,74.63677215576172
Hawaiʻi,ahupuaa,Umauma,2026-03,67.29840561224489,1.8930444834183646,1.8930444834183646,3.0,74.25935401916504
Hawaiʻi,ahupuaa,"Waiakahiula, Kaʻohe 1",2026-03,69.82060245576226,1.9067895020417467,1.9067895020417467,3.0,72.90645637512208
Hawaiʻi,ahupuaa,"Waiakahiula, Kaʻohe 2",2026-03,73.91937978316327,1.9294772401147924,1.9294772401147924,3.0,74.53225784301758
Hawaiʻi,ahupuaa,Waiea,2026-03,67.58904713834269,1.89390965150983,1.89390965150983,3.0,74.60193519592285
Hawaiʻi,ahupuaa,Waikahekahe,2026-03,73.06780877041457,1.9234487869032648,1.9234487869032648,3.0,74.3754898071289
Hawaiʻi,ahupuaa,Waikahekaheiki,2026-03,70.65162035672171,1.9108781692217036,1.9108781692217036,3.0,74.5961296081543
Hawaiʻi,ahupuaa,Waikahekahenui,2026-03,73.16330934289383,1.9250334439212224,1.9250334439212224,3.0,74.60193519592285
Hawaiʻi,ahupuaa,Waikapu,2026-03,66.46543787606754,1.8866869055706417,1.8866869055706417,3.0,74.45677490234375
Hawaiʻi,ahupuaa,Waikaumalo,2026-03,66.42132927389706,1.887321920955884,1.887321920955884,3.0,67.30902862548828
Hawaiʻi,ahupuaa,Waikaʻalulu,2026-03,72.3627607865767,1.9153589422052448,1.9153589422052448,3.0,74.3754898071289
Hawaiʻi,ahupuaa,Waikoekoe,2026-03,67.16865683065879,1.8912993559966367,1.8912993559966367,3.0,73.7135498046875
Hawaiʻi,ahupuaa,Waikoloa,2026-03,67.98482989875637,1.89773347815688,1.89773347815688,3.0,74.20129127502442
Hawaiʻi,ahupuaa,Waikā,2026-03,66.7033428485577,1.8891887019230893,1.8891887019230893,3.0,74.53225784301758
Hawaiʻi,ahupuaa,Waikākuʻu,2026-03,71.647607421875,1.915620117187487,1.915620117187487,3.0,74.42774353027343
Hawaiʻi,ahupuaa,"Wailau, Nīnole, Kaʻa",2026-03,63.371948562276515,1.8712092148390909,1.8712092148390909,3.0,74.60193519592285
Hawaiʻi,ahupuaa,Wailea,2026-03,73.60261680201481,1.9259553608141573,1.9259553608141573,3.0,74.15483283996582
Hawaiʻi,ahupuaa,Wailua,2026-03,72.64158841646635,1.9208622859074467,1.9208622859074467,3.0,73.82387313842773
Hawaiʻi,ahupuaa,Waimanu,2026-03,70.58643713662791,1.911527071220931,1.911527071220931,3.0,74.60193519592285
Hawaiʻi,ahupuaa,"Waimea, Waikoloa",2026-03,66.52957116467276,1.888420566502461,1.888420566502461,3.0,74.64838676452636
Hawaiʻi,ahupuaa,Wainaku,2026-03,73.22491173377404,1.9243905874399019,1.9243905874399019,3.0,74.3406494140625
Hawaiʻi,ahupuaa,Waiomao,2026-03,70.06275761045258,1.9092217807112064,1.9092217807112064,3.0,73.24322853088378
Hawaiʻi,ahupuaa,Waipiʻo,2026-03,69.00317265998804,1.9012550463516789,1.9012550463516789,3.0,74.64838676452636
Hawaiʻi,ahupuaa,Waipunalei,2026-03,64.3876473721591,1.8781107954545462,1.8781107954545462,4.0,73.88193588256836
Hawaiʻi,ahupuaa,Waiākea,2026-03,65.09498497197227,1.8798818041008971,1.8798818041008971,4.0,74.65419235229493
Hawaiʻi,ahupuaa,Waiʻaleʻale 1-2,2026-03,71.07487227277058,1.9134807307545714,1.9134807307545714,3.0,74.3406494140625
Hawaiʻi,ahupuaa,Waiʻōhinu,2026-03,64.51508659101711,1.876351220888779,1.876351220888779,4.0,74.64838676452636
Hawaiʻi,ahupuaa,Waʻawaʻa,2026-03,74.2246058872768,1.9292027064732338,1.9292027064732338,3.0,74.4974208831787
Hawaiʻi,ahupuaa,"Weha, Mahakuolo",2026-03,70.79393664944557,1.9112950478830726,1.9112950478830726,3.0,74.3348403930664
Hawaiʻi,ahupuaa,ʻAlae,2026-03,69.39664825021404,1.904650042808214,1.904650042808214,3.0,74.3754898071289
Hawaiʻi,ahupuaa,ʻAlikā,2026-03,64.88363486842105,1.8781250000000043,1.8781250000000043,4.0,74.54387245178222
Hawaiʻi,ahupuaa,ʻAnaehoʻomalu,2026-03,74.51257241459216,1.927705822960803,1.927705822960803,3.0,74.64838676452636
Hawaiʻi,ahupuaa,ʻIole,2026-03,72.39800096198694,1.9204790257695805,1.9204790257695805,3.0,74.4625804901123
Hawaiʻi,ahupuaa,ʻOʻoma 1,2026-03,73.46762731215533,1.9238159179687528,1.9238159179687528,3.0,74.64257774353027
Hawaiʻi,ahupuaa,ʻOʻoma 2,2026-03,73.36370849609375,1.924782714843758,1.924782714843758,3.0,74.64838676452636
Hawaiʻi,ahupuaa,ʻOʻōkala,2026-03,71.7031757061298,1.9185283954326735,1.9185283954326735,3.0,74.12579803466797
Hawaiʻi,ahupuaa,ʻUpolu,2026-03,73.17892211914062,1.9252770996093744,1.9252770996093744,3.0,74.48000068664551
Hawaiʻi,ahupuaa,ʻĀinakea,2026-03,72.61329203760901,1.9211153252180253,1.9211153252180253,3.0,74.21870803833008
Hawaiʻi,ahupuaa,ʻĀpua 1,2026-03,68.50652343750001,1.898476562500008,1.898476562500008,3.0,74.57870941162109
Hawaiʻi,ahupuaa,ʻĀpua 2,2026-03,65.61944754464285,1.8840401785714178,1.8840401785714178,3.0,74.20709342956543
Hawaiʻi,ahupuaa,ʻĀwini,2026-03,67.8412890625,1.895751953125,1.895751953125,3.0,73.7716194152832
Hawaiʻi,ahupuaa,ʻĀʻamakaō,2026-03,70.28236464203381,1.907626392802257,1.907626392802257,3.0,74.43935470581054
Hawaiʻi,ahupuaa,ʻĀʻāmanu,2026-03,71.86740144428454,1.915975149054276,1.915975149054276,3.0,73.88193588256836
Hawaiʻi,ahupuaa,ʻŌlaʻa,2026-03,65.5740119485294,1.8830629972275759,1.8830629972275759,3.0,72.88903274536133
Hawaiʻi,ahupuaa,"ʻŌlelomoana 1-4, Opihihali",2026-03,64.9229921875,1.8788710937499928,1.8788710937499928,4.0,74.4683895111084
Hawaiʻi,ahupuaa,ʻŌuli,2026-03,69.70990867614746,1.9064060211181726,1.9064060211181726,3.0,74.57290382385254
Kahoʻolawe,ahupuaa,N/A,2026-03,71.60156806899185,0.6784368635437801,0.6784368635437801,12.0,73.55096588134765
Kauaʻi,ahupuaa,Anahola,2026-03,70.85171671733598,1.124025646917417,1.124025646917417,9.0,73.85289764404297
Kauaʻi,ahupuaa,East Waiakalua,2026-03,72.72798076428865,1.0716584858141402,1.0716584858141402,9.0,73.44645156860352
Kauaʻi,ahupuaa,Hanakoa,2026-03,63.888251296612395,1.3079565224527272,1.3079565224527272,9.0,72.95290107727051
Kauaʻi,ahupuaa,Hanakāpīʻai,2026-03,65.0786688701923,1.2782632211538356,1.2782632211538356,9.0,72.97032470703125
Kauaʻi,ahupuaa,Hanalei,2026-03,69.07619572996184,1.1714187738549668,1.1714187738549668,9.0,73.85289764404297
Kauaʻi,ahupuaa,Hanamāʻulu,2026-03,70.25741087147887,1.1387599031690172,1.1387599031690172,9.0,73.8238697052002
Kauaʻi,ahupuaa,Hanapēpē,2026-03,67.70937904094828,1.2079505657327587,1.2079505657327587,10.0,73.8412899017334
Kauaʻi,ahupuaa,Haʻikū,2026-03,71.07073421280276,1.1172753568339004,1.1172753568339004,9.0,73.82967529296874
Kauaʻi,ahupuaa,Honopū,2026-03,65.20768535025168,1.2746913013842303,1.2746913013842303,10.0,73.49290657043457
Kauaʻi,ahupuaa,Hāʻena,2026-03,68.85159641877385,1.1770366173664115,1.1770366173664115,9.0,73.80644950866699
Kauaʻi,ahupuaa,Kalalau,2026-03,65.7480995377945,1.2603515624999915,1.2603515624999915,11.0,73.29547882080078
Kauaʻi,ahupuaa,Kalapakī,2026-03,73.08350211048578,1.0619020290284311,1.0619020290284311,9.0,73.78902931213379
Kauaʻi,ahupuaa,Kalihikai,2026-03,72.41941228693182,1.0824795809659093,1.0824795809659093,9.0,73.80644950866699
Kauaʻi,ahupuaa,Kalihiwai,2026-03,70.2242509765625,1.1400000000000006,1.1400000000000006,9.0,73.73677215576171
Kauaʻi,ahupuaa,Kalāheo,2026-03,70.6715758957788,1.1282533336060254,1.1282533336060254,9.0,73.7077407836914
Kauaʻi,ahupuaa,Kamalomaloʻo,2026-03,71.5275058362611,1.1042780949519226,1.1042780949519226,9.0,73.75999794006347
Kauaʻi,ahupuaa,Kapaʻa,2026-03,71.38881737385321,1.1089893922018348,1.1089893922018348,9.0,73.82967529296874
Kauaʻi,ahupuaa,Kaʻakaʻaniu,2026-03,73.13677368164062,1.0587280273437472,1.0587280273437472,9.0,73.54516372680663
Kauaʻi,ahupuaa,Keālia,2026-03,71.22379048447537,1.1131996955299712,1.1131996955299712,9.0,73.82967529296874
Kauaʻi,ahupuaa,Kāhili,2026-03,71.99321856831395,1.0934956395348792,1.0934956395348792,8.0,73.78902931213379
Kauaʻi,ahupuaa,Kīlauea,2026-03,71.89515024038462,1.0961144080528982,1.0961144080528982,8.0,73.80644950866699
Kauaʻi,ahupuaa,Kīpū,2026-03,71.9856640625,1.092116044207316,1.092116044207316,8.0,73.74838333129883
Kauaʻi,ahupuaa,Kīpū Kai,2026-03,72.29526620840097,1.0839853261972365,1.0839853261972365,9.0,73.80644950866699
Kauaʻi,ahupuaa,Kōloa,2026-03,71.8348714593596,1.0970914793719118,1.0970914793719118,9.0,73.84709548950195
Kauaʻi,ahupuaa,Lepeuli,2026-03,72.33917410714285,1.084113420758925,1.084113420758925,9.0,73.6787094116211
Kauaʻi,ahupuaa,Lumahaʻi,2026-03,66.91524376502403,1.2290095402644141,1.2290095402644141,10.0,73.80644950866699
Kauaʻi,ahupuaa,Lāwai,2026-03,71.75957071771265,1.0982389457987551,1.0982389457987551,9.0,73.78902931213379
Kauaʻi,ahupuaa,Makaweli,2026-03,67.3369719847941,1.2173306455421198,1.2173306455421198,10.0,73.82967529296874
Kauaʻi,ahupuaa,Moloaʻa,2026-03,71.49362969152706,1.105514557828613,1.105514557828613,9.0,73.8238697052002
Kauaʻi,ahupuaa,Māhāʻulepū,2026-03,72.58225555419922,1.0779647827148438,1.0779647827148438,9.0,73.80644950866699
Kauaʻi,ahupuaa,Niumalu 1,2026-03,71.59669979319852,1.1019330193014696,1.1019330193014696,9.0,73.66709823608399
Kauaʻi,ahupuaa,Niumalu 2,2026-03,73.16193810096154,1.0592882361778777,1.0592882361778777,9.0,73.85289764404297
Kauaʻi,ahupuaa,North Olohena,2026-03,72.38527438256048,1.0829967867943537,1.0829967867943537,9.0,73.80644950866699
Kauaʻi,ahupuaa,Nāmāhana,2026-03,72.86809300013951,1.0649950299944209,1.0649950299944209,9.0,73.67290382385254
Kauaʻi,ahupuaa,Nāwiliwili,2026-03,72.623046875,1.074715035860649,1.074715035860649,9.0,73.85289764404297
Kauaʻi,ahupuaa,Papaʻa,2026-03,72.4406902562792,1.078627427716114,1.078627427716114,9.0,73.7077407836914
Kauaʻi,ahupuaa,Pāʻā,2026-03,72.63688883763838,1.076063408095024,1.076063408095024,9.0,73.80644950866699
Kauaʻi,ahupuaa,Pīlaʻa,2026-03,72.240329683744,1.085630915715143,1.085630915715143,9.0,73.6787094116211
Kauaʻi,ahupuaa,Pōhakuao,2026-03,69.26827270507812,1.1678796386718773,1.1678796386718773,9.0,72.89483833312988
Kauaʻi,ahupuaa,South Olohena,2026-03,72.72371699892241,1.0756802262931018,1.0756802262931018,9.0,73.8238697052002
Kauaʻi,ahupuaa,Wahiawa,2026-03,69.59440169108478,1.156357884585404,1.156357884585404,9.0,73.7077407836914
Kauaʻi,ahupuaa,Waiakalua,2026-03,70.07305438701923,1.1431227463942264,1.1431227463942264,9.0,71.87870941162109
Kauaʻi,ahupuaa,Waikoko,2026-03,73.00317068917411,1.0651778738839397,1.0651778738839397,9.0,73.8238697052002
Kauaʻi,ahupuaa,Wailua,2026-03,70.56857138708179,1.1309857109665558,1.1309857109665558,9.0,73.85289764404297
Kauaʻi,ahupuaa,Waimea,2026-03,66.28265791906327,1.247254776088738,1.247254776088738,10.0,73.87031784057618
Kauaʻi,ahupuaa,Wainiha,2026-03,64.89230975387687,1.283044525375928,1.283044525375928,9.0,73.82967529296874
Kauaʻi,ahupuaa,Waipake,2026-03,72.89867187499999,1.0680073242187405,1.0680073242187405,9.0,73.67290382385254
Kauaʻi,ahupuaa,Waipouli,2026-03,72.35226229039634,1.0843473704268263,1.0843473704268263,9.0,73.8238697052002
Kauaʻi,ahupuaa,Waipā,2026-03,70.53845256223516,1.1332192631091118,1.1332192631091118,9.0,73.85289764404297
Kauaʻi,ahupuaa,Waiʻoli,2026-03,68.63564059349798,1.182469128024195,1.182469128024195,9.0,73.85289764404297
Kauaʻi,ahupuaa,Weliweli,2026-03,72.88760510460806,1.0661132812499972,1.0661132812499972,9.0,73.78902931213379
Kauaʻi,ahupuaa,West Waiakalua,2026-03,72.69565217391305,1.0730681046195656,1.0730681046195656,9.0,73.54516372680663
Kauaʻi,ahupuaa,ʻAliomanu,2026-03,71.59784350837629,1.1023930815077279,1.1023930815077279,9.0,73.68451499938965
Kauaʻi,ahupuaa,ʻEleʻele,2026-03,73.20185408158736,1.0616338556463063,1.0616338556463063,10.0,73.80644950866699
Lānaʻi,ahupuaa,Kalulu,2026-03,69.85933236135563,0.7598412742077301,0.7598412742077301,12.0,73.56838607788086
Lānaʻi,ahupuaa,Kamao,2026-03,70.62526921452702,0.7248933699324311,0.7248933699324311,12.0,73.35936088562012
Lānaʻi,ahupuaa,Kamoku,2026-03,69.7707275390625,0.7619537353515682,0.7619537353515682,11.0,73.46967735290528
Lānaʻi,ahupuaa,Kaohai,2026-03,70.0024911063058,0.7528878348214221,0.7528878348214221,12.0,73.56838607788086
Lānaʻi,ahupuaa,Kaunolū,2026-03,69.80255226868327,0.7605885787366589,0.7605885787366589,11.0,73.56838607788086
Lānaʻi,ahupuaa,Kaʻā,2026-03,70.60503010424155,0.7247747798346467,0.7247747798346467,12.0,73.55096588134765
Lānaʻi,ahupuaa,Keāliaaupuni,2026-03,70.4140127999442,0.7310198102678669,0.7310198102678669,12.0,73.4580696105957
Lānaʻi,ahupuaa,Keāliakapu,2026-03,70.63641367510331,0.7226425297004226,0.7226425297004226,12.0,73.47548294067383
Lānaʻi,ahupuaa,Mahana,2026-03,70.70712575604838,0.7202683971774206,0.7202683971774206,12.0,73.55677146911621
Lānaʻi,ahupuaa,Maunalei,2026-03,70.89528055297399,0.7114827776487118,0.7114827776487118,12.0,73.56838607788086
Lānaʻi,ahupuaa,Paomai,2026-03,70.20330078125001,0.7441266741071502,0.7441266741071502,12.0,73.55677146911621
Lānaʻi,ahupuaa,Paʻawili,2026-03,70.05332589285715,0.7506110491071496,0.7506110491071496,12.0,73.56838607788086
Lānaʻi,ahupuaa,Pālāwai,2026-03,70.21784446022727,0.7432262073863569,0.7432262073863569,12.0,73.56838607788086
